utility,substation_name,util_lat,util_lon,cec_lat,cec_lon,type,status
pge,BLUE LAKE,40.88014012907379,-123.98025783924872,40.87982925,-123.98057687,SUBSTATION,Operational
pge,MOSHER,38.02182537980966,-121.28076435779292,38.02186495,-121.28096595,SUBSTATION,Operational
pge,CAL WATER,35.42222837471225,-118.90059842079376,35.42202189,-118.90075075,SUBSTATION,Operational
pge,RIDGE,37.88486073895271,-122.25488061856642,37.88497751,-122.25509253,SUBSTATION,Operational
pge,LAMONT,35.29714530040142,-118.8617741098652,35.29676929,-118.86142003,SUBSTATION,Operational
pge,WOODWARD,36.896288880187065,-119.75080744529772,36.89627196,-119.75098828,SUBSTATION,Operational
pge,SOTO,37.66853088274776,-122.08545486907524,37.66850633,-122.08498443,SUBSTATION ASSUMED,Operational
pge,ROSEDALE,35.377501694340864,-119.07758922783194,35.3770561,-119.07728909,SUBSTATION ASSUMED,Operational
pge,ALLEGHANY,39.465472208842606,-120.84426368187933,39.46547635,-120.84478776,SUBSTATION,Operational
pge,FORT ORD,36.64329014858041,-121.7923827803921,36.64341176,-121.79251218,SUBSTATION,Operational
pge,FROGTOWN,38.05723780621027,-120.5341629491827,38.05714769,-120.53395809,SUBSTATION,Operational
pge,SMYRNA,35.717948469880604,-119.45528357473574,35.71781655,-119.4553291,SUBSTATION,Operational
pge,GIRVAN,40.51345782429336,-122.37892882123532,40.51332221,-122.37876091,SUBSTATION,Operational
pge,PLYMOUTH,37.71258459729903,-122.45577702187045,37.71278183,-122.45577036,SUBSTATION,
pge,COPPERMINE,36.89631750001298,-119.664718786115,36.89580759,-119.6646937,SUBSTATION,Operational
pge,EL CAPITAN,37.33595281998132,-120.50540396991832,37.335846,-120.50545692,SUBSTATION,Operational
pge,TEMPLETON,35.55507511442895,-120.68041422031772,35.55501158,-120.68029392,SUBSTATION,Operational
pge,FMC,37.34728445797068,-121.9223066818288,37.34734628,-121.92189814,SUBSTATION,Operational
pge,ORO LOMA,36.88604386572732,-120.65597132911496,36.88674558,-120.65490319,SUBSTATION,Operational
pge,MARICOPA,35.10762692812825,-119.39725152751392,35.10777512,-119.39816853,SUBSTATION,Operational
pge,GLENWOOD,37.457303934642994,-122.18733079776786,37.45715064,-122.18690908,SUBSTATION,Operational
pge,PACIFICA,37.59472221036465,-122.48920894376208,37.59479607,-122.48880282,SUBSTATION,Operational
pge,GERBER,40.06428224737149,-122.15622506854064,40.06409493,-122.15604376,SUBSTATION,Operational
pge,AMES,37.41803546385238,-122.06722574863358,37.41762533,-122.06640351,SUBSTATION,Operational
pge,HAMMONDS,36.71999629266149,-120.60261292866964,36.72023024,-120.60329797,SUBSTATION,Operational
pge,VASONA,37.25372623401983,-121.96618795298204,37.25375803,-121.96626415,SUBSTATION,Operational
pge,HIGHWAY,38.165934399172585,-122.25383771242235,38.16621303,-122.25360777,SUBSTATION,Operational
pge,SALT SPRINGS,38.49873757346975,-120.21883454678164,38.49841473,-120.21840721,SUBSTATION,Operational
pge,SAN LUIS OBISPO,35.26178451937213,-120.63457824118316,35.26168595,-120.63485317,SUBSTATION,Operational
pge,AUBURN,38.90362002905324,-121.07000550995504,38.903488,-121.06981338,SUBSTATION,Operational
pge,WHEELER RIDGE,35.08904963931724,-118.9765211969902,35.08874779,-118.97595226,SUBSTATION,Operational
pge,GREENBRAE,37.93806581399283,-122.51415076392202,37.93786775,-122.51418436,SUBSTATION,Operational
pge,CURTIS,37.97431175393948,-120.31978089327473,37.97442745,-120.3198939,SUBSTATION,Operational
pge,PURISIMA,34.7008255827051,-120.43565969291836,34.7008491,-120.43553555,SUBSTATION,Operational
pge,RISING RIVER,40.92860888434032,-121.54329343192305,40.92900085,-121.54437329,SUBSTATION,Operational
pge,TASSAJARA,37.80025073342344,-121.90788099393204,37.79994,-121.90784082,SUBSTATION,Operational
pge,HURON,36.18607144784237,-120.10386221168731,36.18605895,-120.10389844,SUBSTATION,Operational
pge,MENLO,37.43306229991303,-122.20225008841324,37.4328034,-122.20274517,SUBSTATION,Operational
pge,WOODACRE,38.01250684697549,-122.65399200051384,38.01205731,-122.65365666,SUBSTATION,Operational
pge,SERRAMONTE,37.65081882661072,-122.45407076888073,37.65079499,-122.45424984,SUBSTATION,Operational
pge,CHESTER,40.30286123740071,-121.22690255646653,40.30242055,-121.22700733,SUBSTATION,Operational
pge,MONTE RIO,38.47143665695768,-123.01148395746652,38.47140902,-123.01222292,SUBSTATION,Operational
pge,DUNBAR,38.38374078362537,-122.52780897971554,38.38339002,-122.5278957,SUBSTATION,Operational
pge,BIG BEND,39.67704842121007,-121.4915529611423,39.67734947,-121.49150458,SUBSTATION,Operational
pge,CEDAR CREEK,40.79097149681122,-121.9383470502897,40.79120843,-121.93777475,SUBSTATION,Operational
pge,POINT ARENA,38.912156018548,-123.67866119514616,38.91228497,-123.67991049,SUBSTATION,Operational
pge,VALLEJO C,38.09844361859794,-122.25279173182363,38.09846973,-122.25315898,SUBSTATION,Operational
pge,BIG BASIN,37.13125948685303,-122.17227801178812,37.13088311,-122.17213158,SUBSTATION,Operational
pge,STOREY,36.98320145592562,-120.03348454940144,36.98313712,-120.03357102,SUBSTATION,Operational
pge,SPRING GAP,38.186423435629614,-120.111394105077,38.18658725,-120.11193446,SUBSTATION,Operational
pge,LAURELES,36.477771837963815,-121.7269203955055,36.47769714,-121.72720786,SUBSTATION,Operational
pge,TULUCAY,38.24734918540386,-122.2680448123168,38.24782403,-122.26793574,SUBSTATION,Operational
pge,STAFFORD,38.12001877968342,-122.61391256045738,38.11991143,-122.6140018,SUBSTATION,Operational
pge,LOS ALTOS,37.39360169214869,-122.1150733503216,37.39383951,-122.11471187,SUBSTATION,Operational
pge,BORDEN,36.92213595117919,-119.98430925285751,36.92213797,-119.98460325,SUBSTATION,Operational
pge,MIDDLETOWN,38.75298395846147,-122.60794041011712,38.7529122,-122.60870913,SUBSTATION,Operational
pge,BEN LOMOND,37.09229030534265,-122.09644564945188,37.09253394,-122.09646691,SUBSTATION,
pge,SAN JOAQUIN #2,37.20342953647724,-119.49674358337344,37.20359368,-119.49687755,SUBSTATION,Operational
pge,DUNNIGAN,38.92506225480307,-121.99011725790068,38.92500141,-121.98946895,SUBSTATION,Operational
pge,GOLDTREE,35.32026204712884,-120.69304755782936,35.32017017,-120.69313182,SUBSTATION,Operational
pge,BOLINAS,37.940980126696346,-122.706692230778,37.94120708,-122.70613571,SUBSTATION,Operational
pge,LOW GAP,40.43382494194464,-123.472854441197,40.43324406,-123.47267743,SUBSTATION,Operational
pge,ELK CREEK,39.59327331009217,-122.54352006687898,39.59290862,-122.54289693,SUBSTATION,Operational
pge,APPLE HILL,38.73938813175536,-120.67736539967991,38.73967781,-120.67715203,SUBSTATION ASSUMED,Operational
pge,CHICO C,39.74305713932799,-121.83856008023211,39.74273196,-121.83805955,SUBSTATION,
pge,SAUSALITO,37.8633472927428,-122.4989921967848,37.86356351,-122.49883759,SUBSTATION,Operational
pge,AIRWAYS,36.77817677583952,-119.67395617756009,36.77799944,-119.6737871,SUBSTATION,Operational
pge,ESTUDILLO,37.72712154609791,-122.1388744667424,37.72726555,-122.13867158,SUBSTATION,
pge,BUTTE,39.712000513701405,-121.81334760711448,39.7122013,-121.81334371,SUBSTATION,Operational
pge,SAN BENITO,36.86860625244168,-121.54942913233612,36.86888964,-121.54933834,SUBSTATION,
pge,CARLOTTA,40.541262800218725,-124.06428630276322,40.5411419,-124.06375348,SUBSTATION,Operational
pge,AVENA,37.84274975923836,-121.05412253622625,37.84225694,-121.054112,SUBSTATION,Operational
pge,LAKEVILLE,38.25024379525056,-122.58100117848136,38.2509507,-122.58163211,SUBSTATION,Operational
pge,TEJON,35.01982434064145,-118.95468562709183,35.01964907,-118.95514351,SUBSTATION,Operational
pge,INDUSTRIAL ACRES,36.664142645204045,-121.62883846892647,36.66378228,-121.62858203,SUBSTATION,Operational
pge,WILKINS SLOUGH,39.0064697514912,-121.86729753227635,39.0058376,-121.86701537,SUBSTATION,Operational
pge,MARYSVILLE,39.14000454607997,-121.5836129617673,39.14002464,-121.58346101,SUBSTATION,Operational
pge,MEADOW LANE,37.96346551773498,-122.05211023752588,37.96323827,-122.05223994,SUBSTATION,Operational
pge,ANNAPOLIS,38.679837362204594,-123.3107420981408,38.68029797,-123.31187282,SUBSTATION,Operational
pge,GRASS VALLEY,39.20922183386184,-121.06131819310708,39.20905032,-121.06134773,SUBSTATION,Operational
pge,KERMAN,36.69166461699721,-120.06003825090616,36.69152999,-120.06007027,SUBSTATION,Operational
pge,CALISTOGA,38.59257954214048,-122.57827051121993,38.59208304,-122.57859711,SUBSTATION,Operational
pge,EAST MARYSVILLE,39.16342235495069,-121.56120836057298,39.1634328,-121.56104236,SUBSTATION,Operational
pge,SAND CREEK,36.64397666926381,-119.15978031526912,36.64478224,-119.16048553,SUBSTATION,Operational
pge,VALLEJO B,38.10678437817224,-122.24125992296035,38.1065147,-122.24121165,SUBSTATION,Operational
pge,MAGUNDEN,35.36190117650727,-118.92383965394583,35.36112187,-118.92171932,SUBSTATION,Operational
pge,MAPLE CREEK,40.76836583499929,-123.87400272507614,40.76789405,-123.87368638,SUBSTATION,Operational
pge,WILLOW CREEK,40.94802778714024,-123.64012366855172,40.94787081,-123.64009235,SUBSTATION,Operational
pge,TAR FLAT,37.98475497824085,-120.37980694800358,37.98440272,-120.37953865,SUBSTATION,
pge,DOS PALOS,36.97511066443014,-120.63479080838368,36.97476396,-120.63520411,SUBSTATION,Operational
pge,LERDO,35.500438317703164,-119.15186971490876,35.50036107,-119.15181482,SUBSTATION,Operational
pge,SAN ARDO,36.073430288905165,-120.93646564476516,36.07368955,-120.93679272,SUBSTATION,Operational
pge,MANCHESTER,36.78815334896068,-119.78793761047945,36.78805027,-119.78786617,SUBSTATION,Operational
pge,NORTH TOWER,38.066339734584254,-122.19598269824904,38.06581598,-122.19631613,SUBSTATION,Operational
pge,TRINIDAD,41.06502580500504,-124.12827879249215,41.06473183,-124.12840934,SUBSTATION,Operational
pge,VASCO,37.71097214981069,-121.71567702519704,37.71111425,-121.71586184,SUBSTATION,Operational
pge,SAN JUSTO,36.85649197045642,-121.51264396321426,36.8568618,-121.51197393,SUBSTATION,Operational
pge,ROCKLIN,38.7878362079499,-121.2316984669296,38.78795843,-121.23167882,SUBSTATION,Operational
pge,ORTIGA,36.983443336036615,-120.8198332500453,36.98351727,-120.81947625,SUBSTATION,Operational
pge,COLUSA JUNCTION,39.19056773290833,-121.99053805724722,39.19110378,-121.99044393,SUBSTATION,Operational
pge,CATLETT,38.80879690086217,-121.5164995196137,38.80884291,-121.51640082,SUBSTATION,Operational
pge,MIRA VISTA,37.938513118125606,-122.3247799791383,37.93854579,-122.32460968,SUBSTATION,Operational
pge,WALDO,37.909212124547615,-122.3064730075285,37.90942097,-122.30686441,SUBSTATION,Operational
pge,TULARE LAKE,36.00355985886542,-119.9497300197778,36.00344781,-119.9494707,SUBSTATION,Operational
pge,LAWRENCE,37.39719513054225,-122.0100946003828,37.39720119,-122.01031639,SUBSTATION,Operational
pge,EDENVALE,37.24486514436606,-121.79536211168684,37.24455865,-121.79505232,SUBSTATION,Operational
pge,KETTLEMAN HILLS,36.043228470347096,-120.11027046537308,36.0435895,-120.11137898,SUBSTATION,Operational
pge,EAST STOCKTON,37.96312284092296,-121.26093352398566,37.96292895,-121.26162196,SUBSTATION,Operational
pge,SALMON CREEK,38.343512395969725,-123.04470594130596,38.34344107,-123.0447446,SUBSTATION,Operational
pge,IGNACIO,38.075692626064345,-122.53961816606646,38.07692364,-122.54055045,SUBSTATION,Operational
pge,EAST QUINCY,39.93825707055911,-120.91057480535616,39.93855743,-120.91068897,SUBSTATION,Operational
pge,STELLING,37.33589708085293,-122.04301499076,37.33599008,-122.0431639,SUBSTATION,Operational
pge,HAYWARD O,37.68617570872579,-122.10256842334825,37.68638414,-122.10217552,SUBSTATION,Operational
pge,CASSERLY,36.96982661403625,-121.7670741950634,36.96958541,-121.7670088,SUBSTATION,
pge,FORT ROSS,38.539950114554514,-123.22321445936709,38.53958806,-123.22368859,SUBSTATION,Operational
pge,YOSEMITE,37.72932287844001,-122.39705250965748,37.7294929,-122.39684471,SUBSTATION,
pge,TIVY VALLEY,36.770688020428544,-119.39266766293925,36.77054394,-119.39330035,SUBSTATION,Operational
pge,SHEPHERD,36.87266718173742,-119.69451127750511,36.87308148,-119.6939931,SUBSTATION,
pge,PACIFIC GROVE,36.61716803226243,-121.9191911959669,36.61738581,-121.91901669,SUBSTATION,Operational
pge,CAROLANDS,37.552816739650304,-122.3759674032582,37.55280007,-122.37629883,SUBSTATION,Operational
pge,CAMP EVERS,37.04175134982072,-122.02549688702273,37.04188344,-122.02512354,SUBSTATION,Operational
pge,GLENN,39.77771129658629,-122.14217762044808,39.77790792,-122.14289063,SUBSTATION,Operational
pge,MONTICELLO,38.50914491487987,-122.21449434653393,38.50851157,-122.21445037,SUBSTATION,Operational
pge,RANCHERS COTTON,36.70069654914869,-119.7539900369112,36.70056248,-119.75447628,SUBSTATION,Operational
pge,MADISON,38.6702386370396,-121.968225369872,38.67068096,-121.96933373,SUBSTATION,Operational
pge,LAYTONVILLE,39.68493707127593,-123.47704802021951,39.6845815,-123.47720937,SUBSTATION,Operational
pge,HOOPA,41.0562197839853,-123.6821751759544,41.0564603,-123.68209508,SUBSTATION,Operational
pge,MADERA,36.92328166223725,-120.05507066657292,36.92349561,-120.05537424,SUBSTATION,Operational
pge,OREGON TRAIL,40.61899130155303,-122.3221442755599,40.61904041,-122.32204667,SUBSTATION,Operational
pge,PENNGROVE,38.31542240187963,-122.68088467235825,38.31550359,-122.68111816,SUBSTATION,Operational
pge,COTTLE,37.772814224827606,-120.826244610004,37.77265169,-120.82644581,SUBSTATION,Operational
pge,SAN BRUNO,37.62096289057508,-122.42531311330475,37.620952,-122.42510127,SUBSTATION,Operational
pge,EL PATIO,37.29163644525506,-121.93561870955156,37.29202746,-121.93575283,SUBSTATION,Operational
pge,OCEANO,35.10171002130732,-120.58099919103158,35.10170656,-120.58097843,SUBSTATION,Operational
pge,LOYOLA,37.36101855697285,-122.09928092012728,37.36105344,-122.09969526,SUBSTATION,Operational
pge,MIRABEL,38.48962828607511,-122.89415788279445,38.48950237,-122.89416935,SUBSTATION,Operational
pge,MENDOCINO,39.25063932695956,-123.19762575124754,39.25047853,-123.19637708,SUBSTATION,Operational
pge,BURNS,37.09517776069064,-122.14368831593914,37.09532709,-122.14427417,SUBSTATION,Operational
pge,WILLOWS A,39.53184406918284,-122.18627003440444,39.53167089,-122.18611054,SUBSTATION,Operational
pge,MOLINO,38.425711114587386,-122.83287143283748,38.42528304,-122.83231264,SUBSTATION,Operational
pge,WARD,37.7223556609754,-122.16118821037313,37.72238596,-122.16161574,SUBSTATION,Operational
pge,DALY CITY,37.69202059210078,-122.45565658797352,37.69167461,-122.4559247,SUBSTATION,Operational
pge,BIOLA,36.79252636020794,-120.11415824294244,36.79273485,-120.11413385,SUBSTATION,Operational
pge,BROWNS VALLEY,39.22604998760262,-121.42343570527576,39.22586431,-121.42275985,SUBSTATION,Operational
pge,JUDAH,37.76070385654141,-122.493499260624,37.76074,-122.4935766,SUBSTATION,
pge,MC KEE,37.36629769546083,-121.84378234897032,37.36624846,-121.84333939,SUBSTATION,Operational
pge,CAYUCOS,35.44897550448366,-120.87040792910972,35.44869846,-120.87034699,SUBSTATION,Operational
pge,WEST POINT,38.42091643492973,-120.5488378291623,38.42100991,-120.54976067,SUBSTATION,Operational
pge,WILLIAMS,39.15751081265503,-122.14773879689832,39.15748258,-122.14769871,SUBSTATION,Operational
pge,KIRKER,38.02096833726849,-121.90608941215515,38.02078399,-121.90594183,SUBSTATION,Operational
pge,MERCED FALLS,37.52304085412926,-120.33024521668725,37.52318667,-120.33033166,SUBSTATION,Operational
pge,REDWOOD CITY,37.49079641984113,-122.21284294525265,37.49046173,-122.21305076,SUBSTATION,Operational
pge,METTLER,38.07824965745363,-121.28692033613773,38.07791732,-121.28688861,SUBSTATION,Operational
pge,RIVER OAKS,37.41128179639234,-121.92707411842656,37.41116626,-121.92766569,SUBSTATION,Operational
pge,DOBBINS,39.340076339250025,-121.19541552842642,39.33987135,-121.19491402,SUBSTATION,Operational
pge,DIAMOND SPRINGS,38.69335810297077,-120.82605011972905,38.69340715,-120.82588173,SUBSTATION,Operational
pge,WESTLAKE,37.69887646243163,-122.48018281387162,37.69830643,-122.48008891,SUBSTATION,
pge,MC MULLIN,36.593617549943424,-119.9886805783096,36.59336415,-119.98869566,SUBSTATION,Operational
pge,VINA,39.94149064179132,-122.04133725359485,39.94163191,-122.04168807,SUBSTATION,Operational
pge,STAGG,37.99168060969362,-121.34788419136744,37.99229399,-121.34861425,SUBSTATION,Operational
pge,STOCKTON ACRES,37.9630980647908,-121.3237146106475,37.96330706,-121.32341813,SUBSTATION,Operational
pge,BIG RIVER,39.31134527209194,-123.78666920979292,39.31140662,-123.7865272,SUBSTATION,Operational
pge,NORIEGA,37.752473274537806,-122.50475444624009,37.75273816,-122.50475895,SUBSTATION,
pge,SOBRANTE,37.90535027631521,-122.20813319872327,37.90545308,-122.20808187,SUBSTATION,Operational
pge,HAAS,36.92739381730309,-119.02017254615168,36.92739041,-119.02079625,SUBSTATION,Operational
pge,CLAYTON,37.94428985556829,-121.96926364911442,37.94409526,-121.96909398,SUBSTATION,Operational
pge,SOLANO,37.89093964397114,-122.29229298057712,37.89085384,-122.29219653,SUBSTATION,Operational
pge,NAPA,38.29522583876939,-122.27848498957331,38.29544687,-122.27890179,SUBSTATION,Operational
pge,ARBUCKLE,39.01767623855932,-122.0610830521299,39.01747461,-122.06138151,SUBSTATION,Operational
pge,BELLEVUE,38.37873966235465,-122.7127531517697,38.37896858,-122.71252628,SUBSTATION,Operational
pge,SNEATH LANE,37.62198851913939,-122.44686234566812,37.62202708,-122.44678978,SUBSTATION,Operational
pge,MERIDIAN,39.14481683871717,-121.91109944135476,39.14494855,-121.91051777,SUBSTATION,Operational
pge,INDIAN FLAT,37.66553336561797,-119.84124163589712,37.66478936,-119.84121503,SUBSTATION,Operational
pge,RESERVATION ROAD,36.62420269765867,-121.68862755200468,36.62403847,-121.68804744,SUBSTATION,Operational
pge,RADUM,37.67228311817145,-121.85958601044506,37.67255004,-121.8595149,SUBSTATION,Operational
pge,COTATI,38.30980554981653,-122.73175577070296,38.30955404,-122.73163467,SUBSTATION,Operational
pge,VIRGINIA,37.924728371508415,-122.35950190637028,37.92471914,-122.35937816,SUBSTATION,Operational
pge,WHITMORE,40.6295221042704,-121.91545710136442,40.62902865,-121.91580456,SUBSTATION,Operational
pge,SYCAMORE CREEK,39.76887891514183,-121.82323209706044,39.76875591,-121.82401501,SUBSTATION,Operational
pge,MT EDEN,37.63195322408561,-122.1023291475442,37.63205515,-122.10183496,SUBSTATION,Operational
pge,NOTRE DAME,39.73006455906166,-121.79624495707743,39.73014868,-121.79635166,SUBSTATION,Operational
pge,CORTINA,39.12085903691983,-122.22397933722276,39.12053967,-122.22332156,SUBSTATION,Operational
pge,WALL,37.92740629292976,-122.31817641662892,37.9271892,-122.31827069,SUBSTATION,
pge,WYANDOTTE,39.49164315311975,-121.54096296885037,39.49169511,-121.54093339,SUBSTATION,Operational
pge,RIPON,37.75576421896199,-121.14626329694828,37.75580471,-121.14650732,SUBSTATION,Operational
pge,NORTECH,37.42095169352169,-121.9604588755621,37.42069816,-121.95985677,SUBSTATION,Operational
pge,OAKHURST,37.321751489665104,-119.63425437090476,37.32194926,-119.63431883,SUBSTATION,Operational
pge,STONE CORRAL,36.4725997946069,-119.18808580526532,36.47210872,-119.18799796,SUBSTATION,Operational
pge,SAN LEANDRO U,37.710671483216295,-122.14868122906188,37.71061982,-122.14817516,SUBSTATION,Operational
pge,PLAINFIELD,38.6182663711888,-121.79358211851525,38.61925895,-121.79444809,SUBSTATION,Operational
pge,STONE,37.30430354718722,-121.8681773963203,37.30399905,-121.86770291,SUBSTATION,Operational
pge,ELK,39.129493032948936,-123.71168466277476,39.1292551,-123.71172138,SUBSTATION,Operational
pge,ROB ROY,36.97944444856634,-121.86712902180676,36.97922218,-121.8672366,SUBSTATION,Operational
pge,JANES CREEK,40.90518967567011,-124.07217770855576,40.90513278,-124.07233311,SUBSTATION,Operational
pge,MC ARTHUR,41.0514109866347,-121.40819070502693,41.05123372,-121.40824747,SUBSTATION,Operational
pge,MIDDLE RIVER,37.93681260482009,-121.52887983580312,37.93695234,-121.52919896,SUBSTATION,Operational
pge,MILPITAS,37.41557922482778,-121.88806969825762,37.41537753,-121.88835951,SUBSTATION,Operational
pge,HARTLEY,39.07670414389441,-122.93340708386404,39.07720906,-122.9325544,SUBSTATION,Operational
pge,JACINTO,39.58288667011789,-122.01062919339816,39.58278052,-122.01045854,SUBSTATION,Operational
pge,EAST GRAND,37.65396784266645,-122.40420306125036,37.65380745,-122.40315206,SUBSTATION,Operational
pge,VINEYARD,37.66981508616917,-121.85487819350168,37.66968432,-121.85442448,SUBSTATION,Operational
pge,LOS MOLINOS,40.03430703089894,-122.09587413860588,40.03419473,-122.09610432,SUBSTATION,Operational
pge,ATASCADERO,35.4651926369646,-120.6714179229173,35.46546732,-120.67142898,SUBSTATION,Operational
pge,NOVATO,38.10854640016638,-122.56790709808408,38.10860944,-122.56822994,SUBSTATION,Operational
pge,SANGER,36.70772235449084,-119.61086419533504,36.70938156,-119.6110322,SUBSTATION,Operational
pge,OAKLAND L,37.810340376987845,-122.27159254723468,37.81030904,-122.27139981,SUBSTATION,Operational
pge,POINT PINOLE,37.995974173346816,-122.34791448274218,37.99591662,-122.34808991,SUBSTATION,Operational
pge,WINDSOR,38.56592444445207,-122.83240176689247,38.56593061,-122.83232619,SUBSTATION,
pge,TEMBLOR,35.383198949735814,-119.6964252470037,35.38274321,-119.69617506,SUBSTATION,Operational
pge,SUNOL,37.58689135859106,-121.86962721571362,37.58689769,-121.86967089,SUBSTATION,Operational
pge,TAMARACK,39.31400206641118,-120.49620864570748,39.31387464,-120.49690754,SUBSTATION,Operational
pge,FELLOWS,35.19473434349657,-119.58611007274465,35.19517289,-119.58528194,SUBSTATION,Operational
pge,JACOBS CORNER,36.22220579820744,-119.77959785166227,36.22240612,-119.77990125,SUBSTATION,Operational
pge,FRENCH GULCH,40.6868686177047,-122.6404649477137,40.6868943,-122.64112433,SUBSTATION,Operational
pge,CANTUA,36.429254389544624,-120.3414752851558,36.42930859,-120.34164301,SUBSTATION,Operational
pge,MCKITTRICK,35.29701832939979,-119.6266169615922,35.29689072,-119.62635607,SUBSTATION,Operational
pge,WOODLAND,38.67836096439384,-121.75921270604204,38.67863264,-121.76002753,SUBSTATION,Operational
pge,BLACKWELL,35.61426839081551,-119.8538757564631,35.61461731,-119.85369858,SUBSTATION,Operational
pge,DUNLAP,36.70967604208161,-119.0292556541925,36.70934769,-119.02894301,SUBSTATION,Operational
pge,TARAVAL,37.74199971120542,-122.49319808254324,37.74202654,-122.49336224,SUBSTATION,
pge,SANTA MARIA,34.95030148149897,-120.44405177080088,34.95025794,-120.44413702,SUBSTATION,Operational
pge,POINT MORETTI,37.03115942213585,-122.1886952521402,37.03106358,-122.18816022,SUBSTATION,Operational
pge,OAKLAND C,37.79750313857218,-122.28100831632332,37.79786105,-122.28199282,SUBSTATION,Operational
pge,FLORENCE,37.83612012296221,-122.2202658186114,37.83631534,-122.21999137,SUBSTATION ASSUMED,Operational
pge,RESERVE OIL,36.27603890498239,-119.65340386371432,36.27632842,-119.65359929,SUBSTATION,Operational
pge,WOODSIDE,37.437220837862704,-122.24226770027914,37.43707568,-122.24218129,SUBSTATION,Operational
pge,OAKLAND J,37.76329902345095,-122.21419146834046,37.76299331,-122.21448164,SUBSTATION,Operational
pge,BIG MEADOWS,40.17150258367834,-121.08392810254136,40.17155206,-121.08532321,SUBSTATION,Operational
pge,PARSONS,37.702249031979264,-122.08272925560476,37.70186581,-122.08278634,SUBSTATION,Operational
pge,GRANT,37.67180204255067,-122.15958413255876,37.67126309,-122.15952551,SUBSTATION,Operational
pge,EEL RIVER,40.60254042515516,-124.20988251695042,40.6026178,-124.21011898,SUBSTATION,Operational
pge,CARNERAS,35.5408527000329,-119.80462245906078,35.54109503,-119.805218,SUBSTATION,Operational
pge,WATERSHED,37.48720723663254,-122.31003681213176,37.48729227,-122.31120638,SUBSTATION,Operational
pge,CALPELLA,39.19727795800626,-123.1925392202005,39.19724466,-123.19240457,SUBSTATION,Operational
pge,BAYWOOD,35.36100149108163,-120.8115828504644,35.36124137,-120.81142116,SUBSTATION,Operational
pge,BURLINGAME,37.589994031230255,-122.3628212137506,37.58991921,-122.36336086,SUBSTATION,Operational
