run,season,fips_int,county_name,control_mwh,method_mwh,delta_mwh
genx__stoch__namecatch__w2-mean__monthhour,Spring,6101,Sutter,11959.9,11406.1,-553.8
genx__stoch__namecatch__w2-mean__monthhour,Spring,6103,Tehama,6447.1,8152.3,1705.2
genx__stoch__namecatch__w2-mean__monthhour,Spring,6105,Trinity,2703.5,395.4,-2308.1
genx__stoch__namecatch__w2-mean__monthhour,Spring,6107,Tulare,42030.1,80943.7,38913.6
genx__stoch__namecatch__w2-mean__monthhour,Spring,6109,Tuolumne,5889.5,6901.6,1012.1
genx__stoch__namecatch__w2-mean__monthhour,Spring,6111,Ventura,85140.3,92467.7,7327.4
genx__stoch__namecatch__w2-mean__monthhour,Spring,6113,Yolo,25150.4,19841.2,-5309.2
genx__stoch__namecatch__w2-mean__monthhour,Spring,6115,Yuba,8693.6,9382.5,688.9
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6001,Alameda,180010.5,127881.1,-52129.4
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6003,Alpine,2832.2,19.2,-2813.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6005,Amador,4777.4,13269.9,8492.5
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6007,Butte,21868.9,52818.4,30949.5
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6009,Calaveras,1711.6,2649.4,937.8
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6011,Colusa,3705.7,10399.7,6694.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6013,Contra Costa,141271.6,130098.8,-11172.8
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6017,El Dorado,9465.0,10733.2,1268.2
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6019,Fresno,88108.4,144203.1,56094.7
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6021,Glenn,6116.4,10360.5,4244.1
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6023,Humboldt,10216.4,20347.4,10131.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6025,Imperial,15403.1,15403.1,0.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6027,Inyo,15237.1,6489.2,-8747.9
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6029,Kern,114578.8,253000.2,138421.4
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6031,Kings,19653.1,34731.3,15078.2
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6033,Lake,8101.4,14366.0,6264.6
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6035,Lassen,7353.7,7353.7,0.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6037,Los Angeles,908907.4,612933.4,-295974.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6039,Madera,12382.7,40850.1,28467.4
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6041,Marin,28207.6,12559.1,-15648.5
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6043,Mariposa,1352.0,2990.3,1638.3
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6045,Mendocino,10240.9,15912.2,5671.3
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6047,Merced,22558.0,51438.6,28880.6
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6051,Mono,1532.9,6870.7,5337.8
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6053,Monterey,34526.8,49781.0,15254.2
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6055,Napa,15960.4,8525.3,-7435.1
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6057,Nevada,3526.6,4982.4,1455.8
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6059,Orange,245077.6,204123.6,-40954.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6061,Placer,35631.3,34459.1,-1172.2
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6063,Plumas,3819.4,3139.2,-680.2
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6065,Riverside,137067.8,232327.7,95259.9
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6067,Sacramento,104418.9,105861.1,1442.2
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6069,San Benito,2224.6,4193.7,1969.1
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6071,San Bernardino,170417.0,283080.4,112663.4
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6073,San Diego,285228.0,243294.8,-41933.2
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6075,San Francisco,63561.2,20429.6,-43131.6
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6077,San Joaquin,109191.2,97887.1,-11304.1
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6079,San Luis Obispo,26103.6,20144.1,-5959.5
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6081,San Mateo,82778.0,58794.7,-23983.3
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6083,Santa Barbara,43907.2,41195.3,-2711.9
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6085,Santa Clara,218858.7,160795.6,-58063.1
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6087,Santa Cruz,25812.7,20079.8,-5732.9
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6089,Shasta,11661.5,13720.0,2058.5
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6091,Sierra,1424.8,1188.7,-236.1
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6095,Solano,50949.7,57344.4,6394.7
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6097,Sonoma,45481.1,50202.8,4721.7
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6099,Stanislaus,66243.0,69158.9,2915.9
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6101,Sutter,11959.9,18954.7,6994.8
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6103,Tehama,6447.1,7909.8,1462.7
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6105,Trinity,2703.5,2595.3,-108.2
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6107,Tulare,42030.1,58983.1,16953.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6109,Tuolumne,5889.5,7582.5,1693.0
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6111,Ventura,85140.3,86877.7,1737.4
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6113,Yolo,25150.4,22067.8,-3082.6
genx__stoch__nameprox__w1g30top-mean__monthhour,Spring,6115,Yuba,8693.6,20119.5,11425.9
genx__stoch__prox__w1g30-d0__monthhour,Spring,6001,Alameda,180010.5,129719.3,-50291.2
genx__stoch__prox__w1g30-d0__monthhour,Spring,6003,Alpine,2832.2,46.2,-2786.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6005,Amador,4777.4,4021.7,-755.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6007,Butte,21868.9,35149.8,13280.9
genx__stoch__prox__w1g30-d0__monthhour,Spring,6009,Calaveras,1711.6,3258.3,1546.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6011,Colusa,3705.7,7079.0,3373.3
genx__stoch__prox__w1g30-d0__monthhour,Spring,6013,Contra Costa,141271.6,93732.2,-47539.4
genx__stoch__prox__w1g30-d0__monthhour,Spring,6017,El Dorado,9465.0,15692.9,6227.9
genx__stoch__prox__w1g30-d0__monthhour,Spring,6019,Fresno,88108.4,163950.1,75841.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6021,Glenn,6116.4,5522.9,-593.5
genx__stoch__prox__w1g30-d0__monthhour,Spring,6023,Humboldt,10216.4,12069.2,1852.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6025,Imperial,15403.1,15403.1,0.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6027,Inyo,15237.1,6426.0,-8811.1
genx__stoch__prox__w1g30-d0__monthhour,Spring,6029,Kern,114578.8,172058.5,57479.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6031,Kings,19653.1,23312.3,3659.2
genx__stoch__prox__w1g30-d0__monthhour,Spring,6033,Lake,8101.4,11954.7,3853.3
genx__stoch__prox__w1g30-d0__monthhour,Spring,6035,Lassen,7353.7,7977.8,624.1
genx__stoch__prox__w1g30-d0__monthhour,Spring,6037,Los Angeles,908907.4,529496.6,-379410.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6039,Madera,12382.7,67133.7,54751.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6041,Marin,28207.6,19844.8,-8362.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6043,Mariposa,1352.0,1633.5,281.5
genx__stoch__prox__w1g30-d0__monthhour,Spring,6045,Mendocino,10240.9,7502.7,-2738.2
genx__stoch__prox__w1g30-d0__monthhour,Spring,6047,Merced,22558.0,40148.0,17590.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6051,Mono,1532.9,3015.1,1482.2
genx__stoch__prox__w1g30-d0__monthhour,Spring,6053,Monterey,34526.8,39247.5,4720.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6055,Napa,15960.4,18421.2,2460.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6057,Nevada,3526.6,6862.4,3335.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6059,Orange,245077.6,321380.6,76303.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6061,Placer,35631.3,45422.3,9791.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6063,Plumas,3819.4,3182.6,-636.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6065,Riverside,137067.8,227527.0,90459.2
genx__stoch__prox__w1g30-d0__monthhour,Spring,6067,Sacramento,104418.9,108624.4,4205.5
genx__stoch__prox__w1g30-d0__monthhour,Spring,6069,San Benito,2224.6,7396.4,5171.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6071,San Bernardino,170417.0,271944.5,101527.5
genx__stoch__prox__w1g30-d0__monthhour,Spring,6073,San Diego,285228.0,315445.6,30217.6
genx__stoch__prox__w1g30-d0__monthhour,Spring,6075,San Francisco,63561.2,34088.8,-29472.4
genx__stoch__prox__w1g30-d0__monthhour,Spring,6077,San Joaquin,109191.2,69178.5,-40012.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6079,San Luis Obispo,26103.6,24770.2,-1333.4
genx__stoch__prox__w1g30-d0__monthhour,Spring,6081,San Mateo,82778.0,75072.3,-7705.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6083,Santa Barbara,43907.2,39354.5,-4552.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6085,Santa Clara,218858.7,185727.1,-33131.6
genx__stoch__prox__w1g30-d0__monthhour,Spring,6087,Santa Cruz,25812.7,19252.8,-6559.9
genx__stoch__prox__w1g30-d0__monthhour,Spring,6089,Shasta,11661.5,16125.3,4463.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6091,Sierra,1424.8,1269.9,-154.9
genx__stoch__prox__w1g30-d0__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6095,Solano,50949.7,61023.8,10074.1
genx__stoch__prox__w1g30-d0__monthhour,Spring,6097,Sonoma,45481.1,42366.4,-3114.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6099,Stanislaus,66243.0,72154.0,5911.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6101,Sutter,11959.9,11448.1,-511.8
genx__stoch__prox__w1g30-d0__monthhour,Spring,6103,Tehama,6447.1,7355.2,908.1
genx__stoch__prox__w1g30-d0__monthhour,Spring,6105,Trinity,2703.5,2752.0,48.5
genx__stoch__prox__w1g30-d0__monthhour,Spring,6107,Tulare,42030.1,70267.1,28237.0
genx__stoch__prox__w1g30-d0__monthhour,Spring,6109,Tuolumne,5889.5,10472.0,4582.5
genx__stoch__prox__w1g30-d0__monthhour,Spring,6111,Ventura,85140.3,84776.6,-363.7
genx__stoch__prox__w1g30-d0__monthhour,Spring,6113,Yolo,25150.4,25410.9,260.5
genx__stoch__prox__w1g30-d0__monthhour,Spring,6115,Yuba,8693.6,13009.9,4316.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6001,Alameda,180010.5,129406.2,-50604.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6003,Alpine,2832.2,41.5,-2790.7
genx__stoch__prox__w1g30-d1__monthhour,Spring,6005,Amador,4777.4,4103.9,-673.5
genx__stoch__prox__w1g30-d1__monthhour,Spring,6007,Butte,21868.9,35643.5,13774.6
genx__stoch__prox__w1g30-d1__monthhour,Spring,6009,Calaveras,1711.6,3033.6,1322.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6011,Colusa,3705.7,6772.7,3067.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6013,Contra Costa,141271.6,96605.3,-44666.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6017,El Dorado,9465.0,15502.5,6037.5
genx__stoch__prox__w1g30-d1__monthhour,Spring,6019,Fresno,88108.4,163996.4,75888.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6021,Glenn,6116.4,4947.7,-1168.7
genx__stoch__prox__w1g30-d1__monthhour,Spring,6023,Humboldt,10216.4,11917.5,1701.1
genx__stoch__prox__w1g30-d1__monthhour,Spring,6025,Imperial,15403.1,15403.1,0.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6027,Inyo,15237.1,6533.8,-8703.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6029,Kern,114578.8,169055.0,54476.2
genx__stoch__prox__w1g30-d1__monthhour,Spring,6031,Kings,19653.1,20754.8,1101.7
genx__stoch__prox__w1g30-d1__monthhour,Spring,6033,Lake,8101.4,11807.5,3706.1
genx__stoch__prox__w1g30-d1__monthhour,Spring,6035,Lassen,7353.7,7976.4,622.7
genx__stoch__prox__w1g30-d1__monthhour,Spring,6037,Los Angeles,908907.4,528563.4,-380344.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6039,Madera,12382.7,70784.5,58401.8
genx__stoch__prox__w1g30-d1__monthhour,Spring,6041,Marin,28207.6,19889.3,-8318.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6043,Mariposa,1352.0,1517.6,165.6
genx__stoch__prox__w1g30-d1__monthhour,Spring,6045,Mendocino,10240.9,7105.4,-3135.5
genx__stoch__prox__w1g30-d1__monthhour,Spring,6047,Merced,22558.0,40822.5,18264.5
genx__stoch__prox__w1g30-d1__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6051,Mono,1532.9,3144.5,1611.6
genx__stoch__prox__w1g30-d1__monthhour,Spring,6053,Monterey,34526.8,39147.3,4620.5
genx__stoch__prox__w1g30-d1__monthhour,Spring,6055,Napa,15960.4,18077.4,2117.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6057,Nevada,3526.6,6936.8,3410.2
genx__stoch__prox__w1g30-d1__monthhour,Spring,6059,Orange,245077.6,315702.9,70625.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6061,Placer,35631.3,45183.5,9552.2
genx__stoch__prox__w1g30-d1__monthhour,Spring,6063,Plumas,3819.4,3165.3,-654.1
genx__stoch__prox__w1g30-d1__monthhour,Spring,6065,Riverside,137067.8,226414.8,89347.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6067,Sacramento,104418.9,109802.7,5383.8
genx__stoch__prox__w1g30-d1__monthhour,Spring,6069,San Benito,2224.6,7129.9,4905.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6071,San Bernardino,170417.0,275453.3,105036.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6073,San Diego,285228.0,319659.7,34431.7
genx__stoch__prox__w1g30-d1__monthhour,Spring,6075,San Francisco,63561.2,33719.3,-29841.9
genx__stoch__prox__w1g30-d1__monthhour,Spring,6077,San Joaquin,109191.2,69636.2,-39555.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6079,San Luis Obispo,26103.6,23058.7,-3044.9
genx__stoch__prox__w1g30-d1__monthhour,Spring,6081,San Mateo,82778.0,75233.4,-7544.6
genx__stoch__prox__w1g30-d1__monthhour,Spring,6083,Santa Barbara,43907.2,38089.7,-5817.5
genx__stoch__prox__w1g30-d1__monthhour,Spring,6085,Santa Clara,218858.7,187636.4,-31222.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6087,Santa Cruz,25812.7,18802.4,-7010.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6089,Shasta,11661.5,16073.9,4412.4
genx__stoch__prox__w1g30-d1__monthhour,Spring,6091,Sierra,1424.8,1259.7,-165.1
genx__stoch__prox__w1g30-d1__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__prox__w1g30-d1__monthhour,Spring,6095,Solano,50949.7,61644.4,10694.7
genx__stoch__prox__w1g30-d1__monthhour,Spring,6097,Sonoma,45481.1,41696.3,-3784.8
genx__stoch__prox__w1g30-d1__monthhour,Spring,6099,Stanislaus,66243.0,73271.7,7028.7
genx__stoch__prox__w1g30-d1__monthhour,Spring,6101,Sutter,11959.9,11243.7,-716.2
genx__stoch__prox__w1g30-d1__monthhour,Spring,6103,Tehama,6447.1,7409.2,962.1
genx__stoch__prox__w1g30-d1__monthhour,Spring,6105,Trinity,2703.5,2762.0,58.5
genx__stoch__prox__w1g30-d1__monthhour,Spring,6107,Tulare,42030.1,70393.2,28363.1
genx__stoch__prox__w1g30-d1__monthhour,Spring,6109,Tuolumne,5889.5,10488.7,4599.2
genx__stoch__prox__w1g30-d1__monthhour,Spring,6111,Ventura,85140.3,85127.2,-13.1
genx__stoch__prox__w1g30-d1__monthhour,Spring,6113,Yolo,25150.4,24905.1,-245.3
genx__stoch__prox__w1g30-d1__monthhour,Spring,6115,Yuba,8693.6,13024.9,4331.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6001,Alameda,180010.5,130349.6,-49660.9
genx__stoch__prox__w1g30-d2__monthhour,Spring,6003,Alpine,2832.2,43.9,-2788.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6005,Amador,4777.4,4122.9,-654.5
genx__stoch__prox__w1g30-d2__monthhour,Spring,6007,Butte,21868.9,34507.2,12638.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6009,Calaveras,1711.6,3119.9,1408.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6011,Colusa,3705.7,6986.6,3280.9
genx__stoch__prox__w1g30-d2__monthhour,Spring,6013,Contra Costa,141271.6,97081.3,-44190.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6017,El Dorado,9465.0,15100.0,5635.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6019,Fresno,88108.4,170010.8,81902.4
genx__stoch__prox__w1g30-d2__monthhour,Spring,6021,Glenn,6116.4,4912.9,-1203.5
genx__stoch__prox__w1g30-d2__monthhour,Spring,6023,Humboldt,10216.4,11804.8,1588.4
genx__stoch__prox__w1g30-d2__monthhour,Spring,6025,Imperial,15403.1,15403.1,0.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6027,Inyo,15237.1,6408.3,-8828.8
genx__stoch__prox__w1g30-d2__monthhour,Spring,6029,Kern,114578.8,170121.7,55542.9
genx__stoch__prox__w1g30-d2__monthhour,Spring,6031,Kings,19653.1,21366.1,1713.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6033,Lake,8101.4,11638.7,3537.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6035,Lassen,7353.7,7937.0,583.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6037,Los Angeles,908907.4,524040.2,-384867.2
genx__stoch__prox__w1g30-d2__monthhour,Spring,6039,Madera,12382.7,72540.5,60157.8
genx__stoch__prox__w1g30-d2__monthhour,Spring,6041,Marin,28207.6,19771.7,-8435.9
genx__stoch__prox__w1g30-d2__monthhour,Spring,6043,Mariposa,1352.0,1629.6,277.6
genx__stoch__prox__w1g30-d2__monthhour,Spring,6045,Mendocino,10240.9,7630.0,-2610.9
genx__stoch__prox__w1g30-d2__monthhour,Spring,6047,Merced,22558.0,40713.3,18155.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6049,Modoc,2448.5,2448.5,0.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6051,Mono,1532.9,2923.5,1390.6
genx__stoch__prox__w1g30-d2__monthhour,Spring,6053,Monterey,34526.8,38773.0,4246.2
genx__stoch__prox__w1g30-d2__monthhour,Spring,6055,Napa,15960.4,18088.2,2127.8
genx__stoch__prox__w1g30-d2__monthhour,Spring,6057,Nevada,3526.6,7130.8,3604.2
genx__stoch__prox__w1g30-d2__monthhour,Spring,6059,Orange,245077.6,317584.7,72507.1
genx__stoch__prox__w1g30-d2__monthhour,Spring,6061,Placer,35631.3,45527.3,9896.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6063,Plumas,3819.4,3135.6,-683.8
genx__stoch__prox__w1g30-d2__monthhour,Spring,6065,Riverside,137067.8,221528.4,84460.6
genx__stoch__prox__w1g30-d2__monthhour,Spring,6067,Sacramento,104418.9,109165.7,4746.8
genx__stoch__prox__w1g30-d2__monthhour,Spring,6069,San Benito,2224.6,7677.5,5452.9
genx__stoch__prox__w1g30-d2__monthhour,Spring,6071,San Bernardino,170417.0,274684.6,104267.6
genx__stoch__prox__w1g30-d2__monthhour,Spring,6073,San Diego,285228.0,313903.5,28675.5
genx__stoch__prox__w1g30-d2__monthhour,Spring,6075,San Francisco,63561.2,33955.7,-29605.5
genx__stoch__prox__w1g30-d2__monthhour,Spring,6077,San Joaquin,109191.2,69463.1,-39728.1
genx__stoch__prox__w1g30-d2__monthhour,Spring,6079,San Luis Obispo,26103.6,22841.0,-3262.6
genx__stoch__prox__w1g30-d2__monthhour,Spring,6081,San Mateo,82778.0,75287.4,-7490.6
genx__stoch__prox__w1g30-d2__monthhour,Spring,6083,Santa Barbara,43907.2,37501.5,-6405.7
genx__stoch__prox__w1g30-d2__monthhour,Spring,6085,Santa Clara,218858.7,190169.9,-28688.8
genx__stoch__prox__w1g30-d2__monthhour,Spring,6087,Santa Cruz,25812.7,18811.0,-7001.7
genx__stoch__prox__w1g30-d2__monthhour,Spring,6089,Shasta,11661.5,16209.8,4548.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6091,Sierra,1424.8,1271.8,-153.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6093,Siskiyou,8597.9,8597.9,0.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6095,Solano,50949.7,61227.7,10278.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6097,Sonoma,45481.1,41484.0,-3997.1
genx__stoch__prox__w1g30-d2__monthhour,Spring,6099,Stanislaus,66243.0,71946.7,5703.7
genx__stoch__prox__w1g30-d2__monthhour,Spring,6101,Sutter,11959.9,11550.8,-409.1
genx__stoch__prox__w1g30-d2__monthhour,Spring,6103,Tehama,6447.1,6898.1,451.0
genx__stoch__prox__w1g30-d2__monthhour,Spring,6105,Trinity,2703.5,2749.0,45.5
genx__stoch__prox__w1g30-d2__monthhour,Spring,6107,Tulare,42030.1,74541.9,32511.8
genx__stoch__prox__w1g30-d2__monthhour,Spring,6109,Tuolumne,5889.5,10499.0,4609.5
genx__stoch__prox__w1g30-d2__monthhour,Spring,6111,Ventura,85140.3,83763.0,-1377.3
genx__stoch__prox__w1g30-d2__monthhour,Spring,6113,Yolo,25150.4,26779.1,1628.7
genx__stoch__prox__w1g30-d2__monthhour,Spring,6115,Yuba,8693.6,13164.9,4471.3
genx__stoch__prox__w1g30-mean__monthhour,Spring,6001,Alameda,180010.5,130804.7,-49205.8
genx__stoch__prox__w1g30-mean__monthhour,Spring,6003,Alpine,2832.2,44.2,-2788.0
genx__stoch__prox__w1g30-mean__monthhour,Spring,6005,Amador,4777.4,4092.4,-685.0
genx__stoch__prox__w1g30-mean__monthhour,Spring,6007,Butte,21868.9,35224.1,13355.2
genx__stoch__prox__w1g30-mean__monthhour,Spring,6009,Calaveras,1711.6,3103.0,1391.4
genx__stoch__prox__w1g30-mean__monthhour,Spring,6011,Colusa,3705.7,6924.2,3218.5
genx__stoch__prox__w1g30-mean__monthhour,Spring,6013,Contra Costa,141271.6,96648.8,-44622.8
genx__stoch__prox__w1g30-mean__monthhour,Spring,6017,El Dorado,9465.0,15336.0,5871.0
genx__stoch__prox__w1g30-mean__monthhour,Spring,6019,Fresno,88108.4,165557.2,77448.8
genx__stoch__prox__w1g30-mean__monthhour,Spring,6021,Glenn,6116.4,5153.9,-962.5
genx__stoch__prox__w1g30-mean__monthhour,Spring,6023,Humboldt,10216.4,11988.2,1771.8
