name,owner_raw,owner_std,type,hifld_id,max_voltage_kv,latitude,longitude,county,city,zip_code,source,path,nearest_cats_id,nearest_cats_kv,nearest_cats_lat,nearest_cats_lon,cats_dist_km,cats_matched
Camden,SCE,sce,SUBSTATION,305059.0,66.0,33.71318375796785,-117.88361902781404,Orange County,Santa Ana,92707,CEC,,677,66,33.71318376,-117.883619,2.5825596900847102e-06,True
Canyon,SCE,sce,SUBSTATION,308281.0,,33.87145556338792,-117.7469805516897,Orange County,Anaheim,92807,CEC,,678,66,33.87145556,-117.7469806,4.476084045227108e-06,True
Carolina,SCE,sce,SUBSTATION,307792.0,66.0,33.91020869194232,-117.8795575023963,Orange County,Fullerton,92835,CEC,,679,66,33.91020869,-117.8795575,3.091049507140164e-07,True
Chestnut,SCE,sce,SUBSTATION,308211.0,66.0,33.73324160463992,-117.84982501075176,Orange County,Santa Ana,92705,CEC,,680,66,33.7332416,-117.849825,1.1201459942560605e-06,True
Chip,SCE,sce,SUBSTATION,310120.0,66.0,33.66060236930548,-117.86062974572656,Orange County,Newport Beach,92660,CEC,,681,66,33.66060237,-117.8606297,4.232764833038746e-06,True
Chiquita,SCE,sce,SUBSTATION,305712.0,66.0,33.62960998875506,-117.6317710189346,Orange County,Mission Viejo,92692,CEC,43,7732,66,33.66696983,-117.6424057,4.26926454015773,False
Coygen,SCE,sce,SUBSTATION,304415.0,66.0,33.61304201850497,-117.8219269804417,Orange County,Newport Beach,92657,CEC,,682,66,33.61304202,-117.821927,1.8187628507243266e-06,True
Crown,SCE,sce,SUBSTATION,307215.0,66.0,33.60815162488212,-117.8651632985031,Orange County,Newport Beach,92625,CEC,,683,66,33.60815162,-117.8651633,5.602867313913509e-07,True
Cypress,SCE,sce,SUBSTATION,303358.0,66.0,33.809639900318224,-118.07260201471225,Orange County,Los Alamitos,90720,CEC,,684,66,33.8096399,-118.072602,1.3597357480924206e-06,True
Ellis,SCE,sce,SUBSTATION,302056.0,,33.68533899119745,-117.94309799149669,Orange County,Huntington Beach,92646,CEC,,7627,230,33.68537943,-117.9431138,0.0047285039208449665,True
Ely,SCE,sce,SUBSTATION,304780.0,,33.851088010810315,-118.02792001881822,Orange County,Buena Park,90620,CEC,,685,66,33.85108801,-118.02792,1.7401231204214235e-06,True
Estrella,SCE,sce,SUBSTATION,301963.0,66.0,33.68750554978607,-117.82855557279368,Orange County,Irvine,92606,CEC,,686,66,33.68750555,-117.8285556,2.517309206023779e-06,True
Fairview,SCE,sce,SUBSTATION,301691.0,66.0,33.69357400076392,-117.8676169803764,Orange County,Santa Ana,92707,CEC,,687,66,33.693574,-117.867617,1.8174820675484003e-06,True
Fullerton,SCE,sce,SUBSTATION,310185.0,66.0,33.86814401600681,-117.92131198494994,Orange County,Fullerton,92832,CEC,,688,66,33.86814402,-117.921312,1.4587548451682766e-06,True
Gilbert,SCE,sce,SUBSTATION,302931.0,66.0,33.87756273746006,-117.97177031378698,Orange County,Fullerton,92833,CEC,,689,66,33.87756274,-117.9717703,1.3037362179475259e-06,True
Gisler,SCE,sce,SUBSTATION,304456.0,66.0,33.68734601940051,-117.912815980022,Orange County,Costa Mesa,92626,CEC,,690,66,33.68734602,-117.912816,1.8496206283793125e-06,True
Hamilton,SCE,sce,SUBSTATION,305605.0,66.0,33.65452399017425,-117.95262999780238,Orange County,Huntington Beach,92646,CEC,,691,66,33.65452399,-117.95263,2.0432956771711146e-07,True
Irvine,SCE,sce,SUBSTATION,300687.0,,33.683038921397305,-117.7421916742602,Orange County,Irvine,92618,CEC,,692,66,33.68303892,-117.7421917,2.3866975364697474e-06,True
Johanna,SCE,sce,SUBSTATION,303135.0,,33.713461114633006,-117.85266387737433,Orange County,Santa Ana,92705,CEC,,8074,66,33.7134483,-117.8526845,0.0023809426516749636,True
Johnair,SCE,sce,SUBSTATION,303088.0,66.0,33.67561117825772,-117.86378011131184,Orange County,Unincorporated,92707,CEC,,693,66,33.67561118,-117.8637801,1.064521365915409e-06,True
La Habra,SCE,sce,SUBSTATION,309806.0,66.0,33.925174997371776,-117.93378701946764,Orange County,La Habra,90631,CEC,,694,66,33.925175,-117.933787,1.8198186225555724e-06,True
La Palma,SCE,sce,SUBSTATION,302009.0,66.0,33.846283883729924,-117.97982428380378,Orange County,Buena Park,90620,CEC,,695,66,33.84628388,-117.9798243,1.5521790244456809e-06,True
La Veta,SCE,sce,SUBSTATION,305881.0,66.0,33.766799010696914,-117.85212001833904,Orange County,Santa Ana,92705,CEC,,696,66,33.76679901,-117.85212,1.696976540442183e-06,True
Lafayette,SCE,sce,SUBSTATION,308937.0,66.0,33.635361987075406,-117.93565199117296,Orange County,Costa Mesa,92627,CEC,,697,66,33.63536199,-117.935652,8.79523428268311e-07,True
Lambert,SCE,sce,SUBSTATION,305086.0,66.0,33.922818750881426,-117.84723639169596,Orange County,Unincorporated,92823,CEC,,698,66,33.92281875,-117.8472364,7.724446479153418e-07,True
Lampson,SCE,sce,SUBSTATION,306372.0,66.0,33.77821907884746,-117.89910052170424,Orange County,Garden Grove,92840,CEC,,699,66,33.77821908,-117.8991005,2.010098173807424e-06,True
Lewis,Other,other,SUBSTATION,305848.0,,33.809263355407786,-117.8990868147152,Orange County,Anaheim,92805,CEC,,8021,66,33.80931046,-117.8990897,0.005244570895047541,True
Limestone,SCE,sce,SUBSTATION,308985.0,66.0,33.65021120155283,-117.6885668744614,Orange County,Lake Forest,92630,CEC,,700,66,33.6502112,-117.6885669,2.370216517497521e-06,True
Macarthur,SCE,sce,SUBSTATION,306139.0,66.0,33.638706304666165,-117.86604846174734,Orange County,Newport Beach,92660,CEC,,701,66,33.6387063,-117.8660485,3.5790495010378995e-06,True
Marion,SCE,sce,SUBSTATION,304620.0,66.0,33.81770271863715,-118.02718585777129,Orange County,Cypress,90630,CEC,,702,66,33.81770272,-118.0271859,3.904120658987287e-06,True
Modena,SCE,sce,SUBSTATION,307746.0,66.0,33.788250037433954,-117.80268602842136,Orange County,Orange,92869,CEC,,703,66,33.78825004,-117.802686,2.641985168370712e-06,True
Morro,SCE,sce,SUBSTATION,309871.0,66.0,33.551884994618874,-117.7788840129122,Orange County,Unincorporated,92651,CEC,,704,66,33.55188499,-117.778884,1.3021183553222412e-06,True
Moulton,SCE,sce,SUBSTATION,306888.0,66.0,33.60912632726707,-117.6975574005121,Orange County,Lake Forest,92630,CEC,,705,66,33.60912633,-117.6975574,3.0756601962742346e-07,True
Coyote Creek,Other,other,SUBSTATION,300033.0,66.0,33.92508498445915,-117.95512705615296,Orange County,La Habra,90631,CEC,,706,66,33.92508498,-117.9551271,4.075863543711446e-06,True
Yorba Linda,Other,other,SUBSTATION,303588.0,,33.9105260101296,-117.82007801202523,Orange County,Unincorporated,92886,CEC,,707,66,33.91052601,-117.820078,1.1098043223793197e-06,True
Niguel,SCE,sce,SUBSTATION,306799.0,66.0,33.5637999958568,-117.71483301226225,Orange County,Laguna Niguel,92677,CEC,,708,66,33.5638,-117.714833,1.2260154237391274e-06,True
Norseal,SCE,sce,SUBSTATION,305496.0,66.0,33.757114771107545,-118.0890789353221,Orange County,Seal Beach,90740,CEC,,709,66,33.75711477,-118.0890789,3.2677619514330723e-06,True
Norweld,SCE,sce,SUBSTATION,309278.0,66.0,33.920817371307244,-117.91984306637237,Orange County,Brea,92821,CEC,,710,66,33.92081737,-117.9198431,3.106246753932023e-06,True
Oceanview,SCE,sce,SUBSTATION,301226.0,66.0,33.71637427912325,-117.98752503853964,Orange County,Huntington Beach,92647,CEC,,711,66,33.71637428,-117.987525,3.565920367295013e-06,True
Orange,SCE,sce,SUBSTATION,307219.0,66.0,33.7904900059798,-117.8614539851309,Orange County,Orange,92868,CEC,,712,66,33.79049001,-117.861454,1.4449622489821578e-06,True
Kiwi,SCE,sce,SUBSTATION,309678.0,66.0,33.689631094549206,-117.94503552699884,Orange County,Fountain Valley,92708,CEC,,713,66,33.68963109,-117.9450355,2.5486410048093253e-06,True
Orcogen,SCE,sce,SUBSTATION,306580.0,66.0,33.64399723003256,-117.95556111777027,Orange County,Huntington Beach,92646,CEC,,714,66,33.64399723,-117.9555611,1.6449882567866707e-06,True
Paper,SCE,sce,SUBSTATION,300919.0,66.0,33.86093726610003,-117.8927361209118,Orange County,Fullerton,92831,CEC,,715,66,33.86093727,-117.8927361,1.9789990925541524e-06,True
Parkwood,SCE,sce,SUBSTATION,306574.0,,33.91547973483775,-117.96370952010837,Orange County,La Habra,90631,CEC,,716,66,33.91547973,-117.9637095,1.9319318021669147e-06,True
Placentia,SCE,sce,SUBSTATION,300148.0,66.0,33.871597164017544,-117.87863312780544,Orange County,Placentia,92870,CEC,,717,66,33.87159716,-117.8786331,2.605685451494384e-06,True
Recovery ,SCE,sce,SUBSTATION,302237.0,66.0,33.673582406688915,-118.02123292523552,Orange County,Huntington Beach,92648,CEC,,718,66,33.67358241,-118.0212329,2.364077054693617e-06,True
Santiago,SCE,sce,SUBSTATION,308912.0,230.0,33.664904987736776,-117.76802000677172,Orange County,Irvine,92618,CEC,43,7871,66,33.66488581,-117.768026,0.0022034194390376607,True
Serrano,SCE,sce,SUBSTATION,301664.0,500.0,33.828864799053086,-117.78969482417943,Orange County,Orange,92867,CEC,43,7655,500,33.82888121,-117.7897284,0.0035984211216877125,True
Shawnee,SCE,sce,SUBSTATION,306964.0,66.0,33.772208881611895,-118.01208581473244,Orange County,Westminster,92683,CEC,,719,66,33.77220888,-118.0120858,1.3734843575156452e-06,True
Slater,SCE,sce,SUBSTATION,303255.0,66.0,33.69228199075599,-118.0171850194264,Orange County,Huntington Beach,92648,CEC,,720,66,33.69228199,-118.017185,1.799244136943657e-06,True
Smithtool,SCE,sce,SUBSTATION,308628.0,,33.68785524203011,-117.84903920684052,Orange County,Irvine,92614,CEC,,676,66,33.6718729,-117.8475913,1.7821982722130834,True
Soco,SCE,sce,,,66.0,33.6737459798397,-118.0215236765434,Orange County,Huntington Beach,92648,CEC,,721,66,33.67374598,-118.0215237,2.170686010050317e-06,True
Steelcase,SCE,sce,,,,33.71249111683113,-117.8287902787519,Orange County,Tustin,92782,CEC,,8073,230,33.71347564,-117.8526388,2.208586069258183,False
Sullivan,SCE,sce,SUBSTATION,301880.0,66.0,33.74480503197076,-117.90193066093616,Orange County,Santa Ana,92704,CEC,,722,66,33.74480503,-117.9019307,3.618516833866914e-06,True
Sunnyhills,SCE,sce,SUBSTATION,308531.0,66.0,33.882894400067684,-117.95737694493587,Orange County,Fullerton,92833,CEC,,723,66,33.8828944,-117.9573769,4.148111772166641e-06,True
Talbert,SCE,sce,SUBSTATION,310148.0,66.0,33.71452998823002,-117.92042800589788,Orange County,Santa Ana,92704,CEC,,724,66,33.71452999,-117.920428,5.799316972084563e-07,True
Team,SCE,sce,SUBSTATION,304150.0,,33.74497922744819,-117.99991293961632,Orange County,Westminster,92683,CEC,,725,66,33.74497923,-117.9999129,3.6739237961434395e-06,True
Trask,SCE,sce,SUBSTATION,300538.0,66.0,33.7661630161049,-117.97956299414936,Orange County,Garden Grove,92844,CEC,,726,66,33.76616302,-117.979563,6.92873374502011e-07,True
Vera,SCE,sce,SUBSTATION,302060.0,66.0,33.76550798444247,-117.92847901309516,Orange County,Garden Grove,92843,CEC,,727,66,33.76550798,-117.928479,1.3074089751690883e-06,True
Villa Park,SCE,sce,SUBSTATION,307495.0,,33.81548160221185,-117.83439768513831,Orange County,Orange,92865,CEC,,7866,230,33.81546184,-117.8344187,0.0029322419375353553,True
Washington,SCE,sce,SUBSTATION,309192.0,66.0,33.75604992523059,-117.85938893865304,Orange County,Santa Ana,92701,CEC,,728,66,33.75604993,-117.8593889,3.6125629396547394e-06,True
Wave,SCE,sce,SUBSTATION,310271.0,66.0,33.66558696783527,-117.9974289599258,Orange County,Huntington Beach,92648,CEC,,729,66,33.66558697,-117.997429,3.7165147659484562e-06,True
Yorba Linda,SCE,sce,SUBSTATION,300843.0,,33.88892101378733,-117.7881479992034,Orange County,Yorba Linda,92886,CEC,,730,66,33.88892101,-117.788148,4.275032628231989e-07,True
Capistrano,SDG&E,sdge,SUBSTATION,309660.0,138.0,33.51258900550316,-117.6655339957112,Orange County,San Juan Capistrano,92675,CEC,,731,115,33.51258901,-117.665534,6.388469637046693e-07,True
Cristianitos,SDG&E,sdge,SUBSTATION,306324.0,,33.46334119788515,-117.5704994958254,Orange County,Unincorporated,92675,CEC,,732,115,33.4633412,-117.5704995,4.530583087839236e-07,True
Laguna Niguel,SDG&E,sdge,SUBSTATION,309211.0,138.0,33.49494501302921,-117.70297598798469,Orange County,Laguna Niguel,92677,CEC,,733,115,33.49494501,-117.702976,1.1639740513961749e-06,True
San Mateo,SDG&E,sdge,SUBSTATION,306687.0,,33.40946044243822,-117.5906118684413,Orange County,San Clemente,92672,CEC,,8823,66,33.40941449,-117.5906247,0.005246653578708246,True
Trabuco,SDG&E,sdge,SUBSTATION,301858.0,138.0,33.56291183004031,-117.67351986563943,Orange County,Laguna Niguel,92677,CEC,,734,115,33.56291183,-117.6735199,3.183731364661178e-06,True
Brockway,Other,other,SUBSTATION,301909.0,60.0,39.24295872349737,-120.02646390151276,Placer County,Unincorporated,96143,CEC,,735,66,39.24295872,-120.0264639,4.1012981512359185e-07,True
Northstar,Other,other,SUBSTATION,308283.0,,39.28069604629392,-120.11263277138777,Placer County,Unincorporated,96161,CEC,,736,66,39.28069605,-120.1126328,2.4969190227683037e-06,True
Squaw Valley,Other,other,SUBSTATION,303481.0,60.0,39.20552959421316,-120.20115363052568,Placer County,Unincorporated,96146,CEC,,737,66,39.20552959,-120.2011536,2.6715853251968657e-06,True
Tahoe City,Other,other,SUBSTATION,309357.0,60.0,39.1661769747225,-120.14446811574956,Placer County,Unincorporated,96145,CEC,,738,66,39.16617697,-120.1444681,1.4557980124452834e-06,True
Burney Lumber Co.,Other,other,,,,39.33097145540012,-120.18198876923,Nevada County,Truckee,96161,CEC,,739,66,39.33097146,-120.1819888,2.6954720104682773e-06,True
Truckee Donner,Other,other,SUBSTATION,306942.0,,39.3373668955442,-120.22126260669997,Nevada County,Truckee,96161,CEC,,8582,115,39.3373937,-120.2212761,0.0031984551788834885,True
Martis Valley,Other,other,SUBSTATION,308926.0,60.0,39.3295879209294,-120.1696807792014,Nevada County,Truckee,96161,CEC,,740,66,39.32958792,-120.1696808,1.7918842449561964e-06,True
Atlantic,PG&E,pge,SUBSTATION,300087.0,,38.7636275956832,-121.2640322520378,Placer County,Roseville,95678,CEC,,741,66,38.7636276,-121.2640323,4.18606163071263e-06,True
Auburn,PG&E,pge,SUBSTATION,303630.0,,38.90349314437346,-121.06982652969592,Placer County,Auburn,95603,CEC,,742,66,38.90349314,-121.0698265,2.6152702176947593e-06,True
Bell,PG&E,pge,SUBSTATION,307708.0,115.0,38.94679967505984,-121.0916715839996,Placer County,Unincorporated,95602,CEC,,743,115,38.94679968,-121.0916716,1.4887587783716624e-06,True
Bonnie Nook,PG&E,pge,SUBSTATION,309057.0,60.0,39.21470786930682,-120.8092924505058,Placer County,Unincorporated,95701,CEC,,744,66,39.21470787,-120.8092925,4.264714827029232e-06,True
Cape Horn,Other,other,SUBSTATION,307759.0,,39.11994562450587,-120.94349859858494,Placer County,Unincorporated,95713,CEC,,745,115,39.11994562,-120.9434986,5.156867721011208e-07,True
Cisco Grove,PG&E,pge,SUBSTATION,307047.0,60.0,39.30962787094344,-120.54834221528311,Placer County,Unincorporated,95724,CEC,24,746,66,39.30962787,-120.5483422,1.3190659477202552e-06,True
Del Mar,PG&E,pge,SUBSTATION,304243.0,60.0,38.79881551672975,-121.2213126039165,Placer County,Rocklin,95677,CEC,,747,66,38.79881552,-121.2213126,4.974188196866377e-07,True
Foresthill,PG&E,pge,SUBSTATION,301706.0,60.0,39.01930166874294,-120.83024524168704,Placer County,Unincorporated,95631,CEC,PCWA,748,66,39.01930167,-120.8302452,3.6041017634540576e-06,True
Halsey,PG&E,pge,SUBSTATION,300287.0,60.0,38.95692847708868,-121.04223033527708,Placer County,Unincorporated,95602,CEC,,749,66,38.95692848,-121.0422303,3.067443119372203e-06,True
Horseshoe,PG&E,pge,SUBSTATION,301776.0,115.0,38.74431606810035,-121.16164253935796,Placer County,Unincorporated,95746,CEC,,750,115,38.74431607,-121.1616425,3.419890347152989e-06,True
Lincoln,PG&E,pge,SUBSTATION,305614.0,,38.90052330344682,-121.29409397354496,Placer County,Lincoln,95648,CEC,,751,66,38.9005233,-121.294094,2.3211755781723687e-06,True
Penryn,PG&E,pge,SUBSTATION,307336.0,60.0,38.84450411971604,-121.16656041028244,Placer County,Unincorporated,95663,CEC,,752,66,38.84450412,-121.1665604,8.910640982606437e-07,True
Placer,PG&E,pge,SUBSTATION,308556.0,115.0,38.90125522393904,-121.0878584895581,Placer County,Unincorporated,95603,CEC,,8867,66,38.90126467,-121.0878419,0.0017788011401200091,True
Pleasant Grove,PG&E,pge,SUBSTATION,306894.0,,38.822090412493125,-121.30654082172713,Placer County,Unincorporated,95765,CEC,,753,66,38.82209041,-121.3065408,1.902560766619105e-06,True
Rocklin,PG&E,pge,SUBSTATION,307663.0,60.0,38.78796354713167,-121.2316919770298,Placer County,Rocklin,95677,CEC,,754,66,38.78796355,-121.231692,2.0162830140232816e-06,True
Shady Glen,PG&E,pge,SUBSTATION,309310.0,60.0,39.11534451385823,-120.95294531231836,Placer County,Unincorporated,95713,CEC,,755,66,39.11534451,-120.9529453,1.1460771241560603e-06,True
Summit,PG&E,pge,SUBSTATION,309893.0,,39.31928513190563,-120.37884971476753,Nevada County,Unincorporated,95728,CEC,24,7838,115,39.31925294,-120.3788044,0.005292333523789505,True
Summit Meter,Other,other,,,115.0,39.31769666201046,-120.32881471449122,Nevada County,Unincorporated,95728,CEC,24,7995,66,39.31766925,-120.3288463,0.004083344364127821,True
Tamarack,PG&E,pge,SUBSTATION,302965.0,,39.31387986258088,-120.4969206510396,Placer County,Unincorporated,95724,CEC,24,756,66,39.31387986,-120.4969207,4.221829559204456e-06,True
Taylor ,Other,other,SUBSTATION,310328.0,60.0,38.780144994770914,-121.2461843966075,Placer County,Rocklin,95677,CEC,,757,66,38.78014499,-121.2461844,6.065556256860067e-07,True
Weimar,PG&E,pge,SUBSTATION,309249.0,60.0,39.0359625927244,-120.9879836044398,Placer County,Unincorporated,95703,CEC,PCWA,758,66,39.03596259,-120.9879836,4.886932211556909e-07,True
Santa Juanita-Canyon Fall,SMUD,smud,SUBSTATION,307082.0,,38.70139100373464,-121.19373402375496,Sacramento County,Folsom,95630,CEC,,759,66,38.701391,-121.193734,2.102824860430488e-06,True
SP Retarder Yard,SMUD,smud,,,60.0,38.7374283975057,-121.30415651282668,Placer County,Roseville,95678,CEC,,760,66,38.7374284,-121.3041565,1.146567801870014e-06,True
Roseville,Other,other,SUBSTATION,306410.0,,38.810367610337615,-121.32404876439637,Placer County,Unincorporated,95648,CEC,,761,66,38.81036761,-121.3240488,3.085134781905084e-06,True
Beckworth,Other,other,SUBSTATION,308648.0,60.0,39.81966939945648,-120.37510073056542,Plumas County,Unincorporated,96129,CEC,,762,66,39.8196694,-120.3751007,2.611131995942842e-06,True
Chilcoot,Other,other,SUBSTATION,305782.0,60.0,39.79888809161944,-120.1596982501585,Plumas County,Unincorporated,96105,CEC,,763,66,39.79888809,-120.1596983,4.2617962897165534e-06,True
Portola,Other,other,SUBSTATION,310246.0,60.0,39.80388056196142,-120.46463740753954,Plumas County,Portola,96122,CEC,,764,66,39.80388056,-120.4646374,6.799867587778591e-07,True
Big Meadows,PG&E,pge,SUBSTATION,308482.0,60.0,40.171557302152735,-121.08533652645772,Plumas County,Unincorporated,95947,CEC,,765,66,40.1715573,-121.0853365,2.2607129115051715e-06,True
Chester,PG&E,pge,SUBSTATION,302315.0,60.0,40.30242578830534,-121.22702068809072,Plumas County,Unincorporated,96020,CEC,,766,66,40.30242579,-121.2270207,1.027356865348096e-06,True
East Quincy,PG&E,pge,SUBSTATION,309002.0,60.0,39.93856266293809,-120.91070223131588,Plumas County,Unincorporated,95971,CEC,,768,66,39.9351719,-120.914496,0.4967671154583023,True
Gansner,PG&E,pge,SUBSTATION,307322.0,60.0,39.939266393185335,-120.94818507117058,Plumas County,Unincorporated,95971,CEC,,768,66,39.9351719,-120.914496,2.9081404282233323,False
Grays Flat,PG&E,pge,SUBSTATION,308549.0,60.0,40.02241741879699,-121.06544554254224,Plumas County,Unincorporated,95984,CEC,,767,66,40.02241742,-121.0654455,3.625037367146221e-06,True
Greenville,PG&E,pge,,,,40.15069113252434,-121.0812444159536,Plumas County,Unincorporated,95947,CEC,,765,66,40.1715573,-121.0853365,2.3461260131727997,False
Plumas,Other,other,TAP,305280.0,60.0,39.9351718979996,-120.91449598833844,Plumas County,Unincorporated,95971,CEC,,768,66,39.9351719,-120.914496,1.0188548012224122e-06,True
Spanish Creek,PG&E,pge,SUBSTATION,300386.0,60.0,40.02697206206378,-120.96312342905055,Plumas County,Unincorporated,95971,CEC,,769,66,40.02697206,-120.9631234,2.484177743491e-06,True
