bus_i,kV,Type,Import,Lat,Lon,nearest_basin_name,nearest_basin_owner,nearest_basin_type,nearest_basin_lat,nearest_basin_lon,dist_km,matched
192,66,Substation,' ',32.91199807,-115.5681245,Holly Sugar,iid,SUBSTATION,32.9119980697043,-115.5681244944294,5.210451640431071e-07,True
193,66,Substation,' ',32.75293878,-114.590084,No Mans Land,iid,SUBSTATION,32.75293877656305,-114.59008398750956,1.228990042393745e-06,True
194,115,Substation,' ',32.70621445,-115.0311648,Drop 2,iid,SUBSTATION,32.706214454912704,-115.03116484323635,4.082134869600545e-06,True
195,66,Substation,' ',32.71114659,-114.9425616,Sand Hill,iid,SUBSTATION,32.71114658749359,-114.9425616422622,3.963862430059391e-06,True
196,115,Substation,' ',32.73657328,-114.7126452,Araz,iid,SUBSTATION,32.73657328084171,-114.71264521053396,9.897108012846456e-07,True
197,115,Substation,' ',32.81140555,-115.680425,Navy Base,iid,SUBSTATION,32.81140555400118,-115.68042500024208,4.4548599306363554e-07,True
198,115,Substation,' ',33.24227704,-115.501121,Niland,iid,SUBSTATION,33.24227704191166,-115.50112104206184,3.917480494795788e-06,True
199,66,Substation,' ',32.98697223,-115.5429722,Oakley,iid,SUBSTATION,32.98697223277511,-115.54297223233613,3.03172393236239e-06,True
200,66,Substation,' ',32.79184606,-115.857801,Plaster City,iid,SUBSTATION,32.79184605765573,-115.85780103416567,3.204267308734371e-06,True
201,66,Substation,' ',32.68598055,-115.5085444,Pruett,iid,SUBSTATION,32.6859805505376,-115.50854443596435,3.3663070713102552e-06,True
202,115,Substation,' ',33.28528889,-115.9698333,Salton City,iid,SUBSTATION,33.28528889020597,-115.96983333210903,2.9847245914065927e-06,True
203,115,Substation,' ',32.79148946,-115.6946665,Seeley,iid,SUBSTATION,32.79148945939664,-115.69466646040712,3.701578614984644e-06,True
204,66,Substation,' ',32.75270556,-115.6376722,Silsbee,iid,SUBSTATION,32.75270555591408,-115.63767222277164,2.1774479438808813e-06,True
205,115,Substation,' ',32.88062222,-115.7434361,Superstition,iid,SUBSTATION,32.880622220796546,-115.74343611496214,1.3999978725455835e-06,True
206,66,Substation,' ',32.69940301,-115.2832006,Verde,iid,SUBSTATION,32.699403012845806,-115.28320058777476,1.1869047646552536e-06,True
207,66,Substation,' ',33.03810038,-115.6189923,Westmorland,iid,SUBSTATION,33.03810038051389,-115.61899225356372,4.328965817770937e-06,True
208,66,Substation,' ',37.37438227,-117.9796042,Deep Springs,sce,SUBSTATION,37.37438227055606,-117.97960419697826,2.740809083022441e-07,True
209,115,Substation,' ',36.10989167,-117.9564555,Haiwee,sce,SUBSTATION,36.109891666571,-117.95645554882653,4.402777624873827e-06,True
210,115,Substation,' ',36.60071079,-118.0725009,Lone Pine,sce,SUBSTATION,36.60071079093501,-118.07250087592718,2.151456737846954e-06,True
211,66,Substation,' ',37.35976047,-118.7018945,Morgan,sce,SUBSTATION,37.35976046704782,-118.7018945081338,7.902884562352947e-07,True
212,66,Substation,' ',37.34980639,-118.4653526,Mt. Tom,sce,SUBSTATION,37.34980639242232,-118.46535257071926,2.6022199364644914e-06,True
213,66,Substation,' ',37.40070021,-118.3505364,Roberts,sce,SUBSTATION,37.40070021274296,-118.35053644437994,3.932108507362942e-06,True
214,66,Substation,' ',35.7116008,-120.0111956,Berrenda A,pge,SUBSTATION,35.711600795171336,-120.0111956132608,1.3121517511928397e-06,True
215,66,Substation,' ',35.65850145,-120.0424297,Berrenda C,pge,SUBSTATION,35.65850145399845,-120.0424297367336,3.3484004653793825e-06,True
216,66,Substation,' ',34.88051458,-118.9009699,Castaic,other,SUBSTATION,34.88051457955476,-118.90096994284652,3.908703179920547e-06,True
217,66,Substation,' ',35.4707658,-119.1183189,Cawelo B,pge,SUBSTATION,35.470765797660405,-119.11831887459046,2.3157090991451274e-06,True
218,115,Substation,' ',35.57075757,-119.1154201,Cawelo C,pge,SUBSTATION,35.570757571696184,-119.11542007329167,2.423003971436097e-06,True
219,115,Substation,' ',35.40105743,-119.035393,Kernwater,pge,SUBSTATION,35.40105742857489,-119.0353929898614,9.324934640269319e-07,True
220,230,Substation,' ',34.95491418,-118.8442502,Lebec,sce,SUBSTATION,34.9549141776336,-118.84425022253906,2.0708964600454944e-06,True
221,66,Substation,' ',35.78573189,-119.8662835,Lost Hills,pge,SUBSTATION,35.785731893981215,-119.866283479829,1.8725529560583279e-06,True
222,66,Substation,' ',35.06401416,-119.0618268,Valpredo,pge,SUBSTATION,35.06401415861526,-119.06182678719854,1.1752448425642265e-06,True
223,66,Substation,' ',34.92639747,-118.9252995,Pacific Pipeline,other,SUBSTATION,34.92639747364589,-118.9252995374819,3.441091641367832e-06,True
224,66,Substation,' ',35.6579012,-119.9964345,Antelope,pge,SUBSTATION,35.657901199099186,-119.9964344714247,2.5836412647163534e-06,True
225,66,Substation,' ',35.7755224,-119.9136038,Arco,pge,SUBSTATION,35.77552239736215,-119.91360382886036,2.6200767823724365e-06,True
226,66,Substation,' ',35.15031453,-118.8784674,Arvin,pge,SUBSTATION,35.15031452530935,-118.87846735665951,3.974795331154482e-06,True
227,115,Substation,' ',35.31698056,-118.9332139,Arvin-Edison,other,SUBSTATION,35.31698055832251,-118.93321389202936,7.468528129331177e-07,True
228,66,Substation,' ',35.38723247,-119.004436,Bakersfield,pge,SUBSTATION,35.38723247177944,-119.0044360309872,2.8160227801430815e-06,True
229,66,Substation,' ',35.61462223,-119.8537112,Blackwell,pge,SUBSTATION,35.61462223382047,-119.85371117195912,2.5701405283046915e-06,True
230,66,Substation,' ',35.10678049,-119.4035453,Cadet,pge,SUBSTATION,35.10678049294684,-119.40354531110331,1.0618504516950709e-06,True
231,66,Substation,' ',35.54109995,-119.8052306,Carneras,pge,SUBSTATION,35.54109994696263,-119.80523057317228,2.4507342018638245e-06,True
232,66,Substation,' ',35.4747136,-119.7603817,Celeron,other,SUBSTATION,35.474713601945304,-119.76038165026527,4.508869109075137e-06,True
233,66,Substation,' ',35.09714151,-119.429419,Chalk,pge,SUBSTATION,35.09714151424839,-119.42941895416924,4.1962327982083e-06,True
234,115,Substation,' ',35.60807501,-119.3253139,Charca,pge,SUBSTATION,35.60807500748761,-119.32531387859125,1.9554851132903915e-06,True
235,66,Substation,' ',35.09339007,-119.2789365,Copus,pge,SUBSTATION,35.09339007164383,-119.27893651119976,1.0352366174594027e-06,True
236,115,Substation,' ',35.31512502,-119.6095695,Cymric,other,SUBSTATION,35.31512502154228,-119.60956945164725,4.390559767008136e-06,True
237,66,Substation,' ',35.77500833,-119.9737889,Devils Den,pge,SUBSTATION,35.77500833436411,-119.97378894289916,3.90043140914386e-06,True
238,115,Substation,' ',35.42797818,-118.9764344,Discovery,other,SUBSTATION,35.427978176241574,-118.97643436846876,2.8873452477494063e-06,True
239,115,Substation,' ',35.50103906,-119.0460399,Double C,other,SUBSTATION,35.50103906482249,-119.04603985838686,3.804976957669869e-06,True
240,66,Substation,' ',35.35577972,-118.9717712,Eisen,pge,SUBSTATION,35.35577971540057,-118.97177120256912,5.620033043572055e-07,True
241,66,Substation,' ',35.22606664,-119.3766031,Elk Hills,pge,SUBSTATION,35.22606664016438,-119.37660312489945,2.26176987850711e-06,True
242,115,Substation,' ',35.19517779,-119.5852944,Fellows,pge,SUBSTATION,35.19517778904881,-119.58529444556518,4.141757160954384e-06,True
243,115,Substation,' ',35.39404669,-119.3214819,Frito Lay,other,SUBSTATION,35.3940466911502,-119.32148189110036,8.167798893961609e-07,True
244,115,Substation,' ',35.3772676,-119.092688,Fruitvale,pge,SUBSTATION,35.37726759509589,-119.09268803960424,3.631836261870829e-06,True
245,115,Substation,' ',35.50111517,-119.4489669,Ganso,pge,SUBSTATION,35.50111516603199,-119.44896686745672,2.978814742825336e-06,True
246,66,Substation,' ',35.15360385,-119.3361848,Gardner,other,SUBSTATION,35.15360385486149,-119.33618478791271,1.2246682291107057e-06,True
247,66,Substation,' ',34.91833522,-118.9261907,Grapevine,other,SUBSTATION,34.918335219616395,-118.92619074860995,4.432283194260491e-06,True
248,115,Substation,' ',35.50944487,-119.0305112,Kern Front,pge,SUBSTATION,35.50944486622697,-119.0305111790723,1.940171379434516e-06,True
249,66,Substation,' ',35.09414443,-119.1011222,Lakeview,pge,SUBSTATION,35.094144434837254,-119.1011222366665,3.3790263915978137e-06,True
250,66,Substation,' ',35.50036603,-119.1518273,Lerdo,pge,SUBSTATION,35.500366029903,-119.15182728465126,1.3894863966176786e-06,True
251,66,Substation,' ',35.10778002,-119.398181,Maricopa,pge,SUBSTATION,35.10778001807841,-119.39818100307734,3.5216126275388163e-07,True
252,66,Substation,' ',35.68838406,-119.2768598,Mc Farland,pge,SUBSTATION,35.6883840601955,-119.2768598083155,7.513120133139948e-07,True
253,66,Substation,' ',35.31982573,-119.6623248,Sysquoc,pge,SUBSTATION,35.3198257331365,-119.66232478995532,9.757898991259614e-07,True
254,115,Substation,' ',35.24241942,-119.6245472,Midsun,other,SUBSTATION,35.24241942233654,-119.62454719604524,4.4327285024599434e-07,True
255,66,Substation,' ',35.2329709,-119.5803103,Mobil,other,SUBSTATION,35.232970899543936,-119.58031031547836,1.406743647425752e-06,True
256,66,Substation,' ',35.09082503,-119.4070389,Moco,other,SUBSTATION,35.090825028006186,-119.40703891690708,1.5541745035761743e-06,True
257,115,Substation,' ',35.28599981,-119.3090374,Norco,pge,SUBSTATION,35.28599981233232,-119.30903741111212,1.0414120379468935e-06,True
258,66,Substation,' ',35.20843056,-119.1006862,Old River,pge,SUBSTATION,35.20843056321126,-119.10068620407476,5.143479248408755e-07,True
259,66,Substation,' ',35.29555607,-119.0216521,Panama,pge,SUBSTATION,35.295556072797815,-119.0216521139904,1.307263033755962e-06,True
260,66,Substation,' ',35.517707,-119.7595381,Petro Lewis,other,SUBSTATION,35.51770700213444,-119.75953811877216,1.7154806645790492e-06,True
261,115,Substation,' ',35.44202961,-119.2607154,Rio Bravo,pge,SUBSTATION,35.44202960741,-119.2607153968728,4.039764991687392e-07,True
262,66,Substation,' ',35.42982347,-118.8226315,Rio Bravo,pge,SUBSTATION,35.42982346517468,-118.82263147468828,2.3552858689650586e-06,True
263,115,Substation,' ',35.37716309,-119.077933,Rosedale,pge,,35.37716309022068,-119.07793299382897,5.600250427920986e-07,True
264,66,Substation,' ',35.09239722,-118.8781167,San Bernard,pge,SUBSTATION,35.092397223656064,-118.8781167121445,1.1773527272175146e-06,True
265,115,Substation,' ',35.1933472,-119.5823472,Santa Fe Energy,other,SUBSTATION,35.19334719721107,-119.58234723336054,3.0472860791095197e-06,True
266,115,Substation,' ',35.60074571,-119.4375241,Semitropic,pge,SUBSTATION,35.600745710428626,-119.43752405277478,4.269985997819643e-06,True
267,115,Substation,' ',35.51390484,-119.3178014,Shafter,pge,SUBSTATION,35.513904843903426,-119.31780144050684,3.6918701378589547e-06,True
268,115,Substation,' ',35.71782151,-119.4553416,Smyrna,pge,SUBSTATION,35.71782150992626,-119.4553416393832,3.5555008863234532e-06,True
269,66,Substation,' ',35.10881659,-118.5670131,Stallion,other,SUBSTATION,35.108816590362736,-118.56701314086988,3.71791648888412e-06,True
270,66,Substation,' ',35.0932291,-119.4438304,Berry Petroleum,pge,SUBSTATION,35.09322909516888,-119.4438304395185,3.6353698440992776e-06,True
271,66,Substation,' ',35.09175615,-119.4406975,Tannehill Electric Co.,other,SUBSTATION,35.091756148092514,-119.44069747253934,2.5074478466531573e-06,True
272,66,Substation,' ',35.01965139,-118.9796384,Tecuya,pge,SUBSTATION,35.01965139017872,-118.97963838659624,1.2207562675424116e-06,True
273,66,Substation,' ',35.01965399,-118.9551559,Tejon,pge,SUBSTATION,35.01965399271657,-118.9551558962072,4.5884147278791115e-07,True
274,115,Substation,' ',35.19434121,-119.5712604,Midset,other,SUBSTATION,35.19434121266851,-119.57126035423624,4.169065600470647e-06,True
275,115,Substation,' ',35.35416109,-119.2706556,Tupman,pge,SUBSTATION,35.3541610923557,-119.2706555655539,3.1348646209889176e-06,True
276,66,Substation,' ',35.73065651,-119.8580981,Twisselman,pge,SUBSTATION,35.73065650722425,-119.8580980733426,2.4259404754257775e-06,True
277,115,Substation,' ',35.6018111,-119.3261944,Wasco,pge,SUBSTATION,35.6018111032607,-119.3261944083058,8.338800514008632e-07,True
278,66,Substation,' ',35.22374722,-118.8800083,Weedpatch,pge,SUBSTATION,35.22374722376815,-118.8800083424542,3.87905626792893e-06,True
279,66,Substation,' ',35.22432026,-118.7789744,Wellfield,pge,SUBSTATION,35.22432025874951,-118.77897441184862,1.0852175149048665e-06,True
280,115,Substation,' ',35.37392781,-119.0403167,West Park,pge,SUBSTATION,35.37392780753941,-119.04031665945443,3.686329419064575e-06,True
281,115,Substation,' ',35.42795693,-118.9775056,Witco,pge,SUBSTATION,35.4279569332626,-118.9775055916842,8.362564965913645e-07,True
282,115,Substation,' ',35.29606803,-119.5924379,Getty Oil,other,SUBSTATION,35.29606802569509,-119.59243786587736,3.1335680811193487e-06,True
283,115,Substation,' ',35.44070561,-119.0207361,Kern Oil,pge,SUBSTATION,35.4407056097126,-119.02073606106468,3.527383426857514e-06,True
284,66,Substation,' ',34.81550555,-118.6861278,Alamo,sce,SUBSTATION,34.81550554943232,-118.68612777791914,2.0167597960533666e-06,True
285,66,Substation,' ',35.58810833,-118.5247667,Borel,sce,SUBSTATION,35.588108329296546,-118.5247666676248,2.9286079522261835e-06,True
286,66,Substation,' ',35.12389407,-118.3741213,Breeze,sce,SUBSTATION,35.12389406852266,-118.37412133455436,3.1469206691621333e-06,True
287,66,Substation,' ',35.70369931,-119.2045057,Browning,sce,SUBSTATION,35.70369930689444,-119.2045056506532,4.469148122869123e-06,True
288,66,Substation,' ',35.03026569,-118.3108221,Cal Cement,sce,SUBSTATION,35.03026568627786,-118.31082206708903,3.0250504812206465e-06,True
289,66,Substation,' ',34.94057401,-117.9530671,Corum,sce,SUBSTATION,34.94057401063733,-117.9530671217706,1.9856903859391093e-06,True
290,66,Substation,' ',35.10966362,-118.4946673,Cummings,sce,SUBSTATION,35.109663622213645,-118.4946673209988,1.92591352185963e-06,True
291,66,Substation,' ',35.77551392,-119.2424861,Delano,sce,SUBSTATION,35.77551391641868,-119.2424861372337,3.382524132424121e-06,True
292,230,Substation,' ',34.94123996,-118.826285,Edmonston,other,SUBSTATION,34.94123996298621,-118.82628502488129,2.2921300702669052e-06,True
293,66,Substation,' ',34.81499978,-119.0098992,Frazier Park,sce,SUBSTATION,34.81499978493493,-119.00989923632844,3.361548989878126e-06,True
294,66,Substation,' ',35.7222499,-118.6950727,Glennville,sce,SUBSTATION,35.72224989563012,-118.69507267220776,2.5555477222126565e-06,True
295,66,Substation,' ',35.05410894,-118.1861563,Goldtown,sce,SUBSTATION,35.05410894215437,-118.1861562851625,1.3716672825215885e-06,True
296,66,Substation,' ',34.83738247,-118.1554673,Great Lakes,sce,SUBSTATION,34.837382469169654,-118.1554672509092,4.481283809315907e-06,True
297,66,Substation,' ',35.73837172,-118.5564021,Greenhorn,sce,SUBSTATION,35.73837172200016,-118.55640213021135,2.73581373633556e-06,True
298,66,Substation,' ',35.48368775,-118.5275716,Havilah,sce,SUBSTATION,35.4836877472074,-118.5275715664036,3.057757257646167e-06,True
299,66,Substation,' ',35.63265859,-118.478256,Isabella,sce,SUBSTATION,35.63265859109544,-118.47825601355224,1.2308363899491787e-06,True
300,66,Substation,' ',35.6444035,-118.4818546,Lakegen,sce,SUBSTATION,35.64440350116929,-118.48185459237504,7.011706814712069e-07,True
301,66,Substation,' ',35.30690556,-118.4232873,Loraine,sce,SUBSTATION,35.3069055607542,-118.423287286396,1.2373075686477734e-06,True
302,66,Substation,' ',35.12376189,-118.3796721,Monolith,sce,SUBSTATION,35.12376188863579,-118.37967207193984,2.5565070230488016e-06,True
303,230,Substation,' ',38.12530207,-121.832271,Shiloh I,other,SUBSTATION,38.125302070879954,-121.83227102822951,2.471254151781162e-06,True
304,66,Substation,' ',35.71895095,-119.2333701,Pandol,sce,SUBSTATION,35.7189509522157,-119.23337014055438,3.669453525410445e-06,True
305,230,Substation,' ',34.93527777,-118.8431278,Pastoria,sce,SUBSTATION,34.93527776619365,-118.84312777674025,2.1621350174327236e-06,True
306,66,Substation,' ',35.73285976,-119.1298083,Quinn,sce,SUBSTATION,35.73285976072808,-119.1298082914389,7.769731274567798e-07,True
307,115,Substation,' ',34.93014632,-117.6977315,Unknown,unknown,SUBSTATION,34.930113083709095,-117.69774529539698,0.0039038303463007273,True
308,66,Substation,' ',34.86428131,-118.2373311,Rosamond,sce,SUBSTATION,34.86428130883972,-118.23733108755884,1.1423949403613302e-06,True
309,115,Substation,' ',34.87995833,-117.8962833,Southbase,sce,SUBSTATION,34.87995833477575,-117.89628332977294,2.7672881906451904e-06,True
310,66,Substation,' ',35.41102545,-118.492508,Walker Basin,sce,SUBSTATION,35.41102545383071,-118.4925080107833,1.0660416035991956e-06,True
311,66,Substation,' ',35.66663278,-118.2628215,Weldon,sce,SUBSTATION,35.66663278424176,-118.26282149944554,4.743142605711727e-07,True
312,66,Substation,' ',34.81941387,-118.7510667,Westpac,sce,SUBSTATION,34.81941387144325,-118.7510666695697,2.782495822438066e-06,True
313,66,Substation,' ',35.45227062,-118.9904154,Sycamore,sce,SUBSTATION,35.4522706231241,-118.99041536133632,3.519315504713264e-06,True
314,66,Substation,' ',36.08514444,-119.5536056,Boswell,pge,SUBSTATION,36.08514444248407,-119.55360555310266,4.22330243243086e-06,True
315,66,Substation,' ',35.99203334,-119.5717083,Angiola,pge,SUBSTATION,35.99203333952427,-119.57170833599842,3.2391272878042485e-06,True
316,66,Substation,' ',36.26869793,-119.6473106,Armstrong,other,SUBSTATION,36.268697928388775,-119.64731056964688,2.7270823705791756e-06,True
317,66,Substation,' ',35.97812224,-120.1171583,Avenal,other,SUBSTATION,35.97812223516114,-120.11715832314738,2.1512556493649852e-06,True
318,115,Substation,' ',36.10940095,-119.5571927,Corcoran,pge,SUBSTATION,36.10940094533666,-119.55719266405735,3.270229661793796e-06,True
319,66,Substation,' ',36.22631337,-119.6552247,Guernsey,pge,SUBSTATION,36.226313369169056,-119.65522471160294,1.0448718205532146e-06,True
320,66,Substation,' ',36.2696503,-119.6489407,Hanford,other,,36.26965029645337,-119.64894070746448,7.767511695852196e-07,True
321,66,Substation,' ',36.40412655,-119.6858489,Hardwick,pge,SUBSTATION,36.4041265497173,-119.68584894432465,3.9669741355469e-06,True
322,66,Substation,' ',36.2224111,-119.7799139,Jacobs Corner,pge,SUBSTATION,36.22241110449142,-119.77991388320748,1.5869912003088503e-06,True
323,66,Substation,' ',36.04359445,-120.1113917,Kettleman Hills,pge,SUBSTATION,36.04359444768913,-120.1113916540389,4.140290270318116e-06,True
324,66,Substation,' ',36.30933381,-119.7983006,Lemoore,pge,SUBSTATION,36.309333811206585,-119.79830060208944,2.3033120428236627e-07,True
325,66,Substation,' ',36.27633342,-119.6536119,Reserve Oil,pge,SUBSTATION,36.27633342399792,-119.65361190916563,9.341834442951901e-07,True
326,66,Substation,' ',36.00345277,-119.9494833,Tulare Lake,pge,SUBSTATION,36.003452769529034,-119.9494833416532,3.7472653517907284e-06,True
327,66,Substation,' ',39.00776751,-122.8940008,Clear Lake,pge,SUBSTATION,39.00776750858565,-122.89400077129945,2.4848596287291334e-06,True
328,66,Substation,' ',39.07721407,-122.9325679,Hartley,pge,SUBSTATION,39.077214070382624,-122.93256785221448,4.125079991341163e-06,True
329,66,Substation,' ',38.93233036,-122.7410063,Konocti,pge,SUBSTATION,38.93233036162131,-122.74100628988566,8.932449719906806e-07,True
