name,owner_raw,owner_std,type,category,matched_to_scrape,max_voltage_kv,latitude,longitude,county,city,status,cec_resolve_area,hifld_id
Isabella,SCE,sce,SUBSTATION,substation,True,66.0,35.63265358,-118.47824365,Kern County,Lake Isabella,Operational,PGE Kern,303743.0
Kernville,SCE,sce,SUBSTATION,substation,True,66.0,35.77250716,-118.43235204,Kern County,Kernville,Operational,PGE Kern,308434.0
Loraine,SCE,sce,SUBSTATION,substation,True,66.0,35.30690058,-118.42327496,Kern County,,Operational,SCE Northern,307171.0
Monolith,SCE,sce,SUBSTATION,substation,True,66.0,35.12375692,-118.37965977,Kern County,,Operational,SCE Northern,304561.0
Quinn,SCE,sce,SUBSTATION,substation,True,66.0,35.73285478,-119.12979581,Kern County,,Operational,SCE Northern,308687.0
Walker Basin,SCE,sce,SUBSTATION,substation,True,66.0,35.41102047,-118.49249566,Kern County,,Operational,PGE Kern,307099.0
Weldon,SCE,sce,SUBSTATION,substation,True,66.0,35.66662776,-118.26280917,Kern County,Weldon,Operational,SCE NOL,301495.0
San Fernando,SCE,sce,SUBSTATION,substation,True,66.0,34.27356537,-118.45876094,Los Angeles County,Los Angeles,Operational,SCE Northern,301636.0
Movie,SCE,sce,SUBSTATION,substation,True,66.0,33.9903173,-118.39402946,Los Angeles County,Culver City,Operational,SCE Metro,300578.0
Bassett,SCE,sce,SUBSTATION,substation,True,66.0,34.04747641,-117.95561822,Los Angeles County,West Puente Valley,Operational,SCE Metro,300792.0
Alhambra - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.0912605,-118.14907918,Los Angeles County,Alhambra,Operational,SCE Metro,304857.0
Alon,SCE,sce,SUBSTATION,substation,True,66.0,33.83494877,-118.24737148,Los Angeles County,Carson,Operational,SCE Metro,307439.0
Amador,SCE,sce,SUBSTATION,substation,True,66.0,34.07144341,-118.02653824,Los Angeles County,El Monte,Operational,SCE Metro,304533.0
Anaverde,SCE,sce,SUBSTATION,substation,True,66.0,34.56750108,-118.14767577,Los Angeles County,Palmdale,Operational,SCE Northern,301945.0
Anita - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.105624,-118.03844492,Los Angeles County,Arcadia,Operational,SCE Metro,307809.0
Arcadia,SCE,sce,SUBSTATION,substation,True,66.0,34.14412588,-118.02571887,Los Angeles County,Arcadia,Operational,SCE Metro,301228.0
Arroyo,SCE,sce,SUBSTATION,substation,True,66.0,34.1997174,-118.17059964,Los Angeles County,La Cañada Flintridge,Operational,SCE Metro,304040.0
Belmont - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.7813257,-118.1498075,Los Angeles County,Long Beach,Operational,SCE Metro,308646.0
Bandini,SCE,sce,SUBSTATION,substation,True,66.0,33.99961017,-118.17119922,Los Angeles County,Vernon,Operational,SCE Metro,310504.0
Industry,SCE,sce,SUBSTATION,substation,True,66.0,34.05052351,-117.99076397,Los Angeles County,Industry,Operational,SCE Metro,303715.0
Beverly,SCE,sce,SUBSTATION,substation,True,66.0,34.07312405,-118.39732201,Los Angeles County,Beverly Hills,Operational,SCE Metro,301156.0
Bovine,SCE,sce,SUBSTATION,substation,True,66.0,33.85076917,-118.06399786,Los Angeles County,Cerritos,Operational,SCE Metro,308237.0
Bowl,SCE,sce,SUBSTATION,substation,True,66.0,33.79314394,-118.17226672,Los Angeles County,Long Beach,Operational,SCE Metro,309752.0
Bradbury,SCE,sce,SUBSTATION,substation,True,66.0,34.13379314,-117.98726823,Los Angeles County,Monrovia,Operational,SCE Metro,309905.0
Downey,SCE,sce,SUBSTATION,substation,True,66.0,33.93731083,-118.12989359,Los Angeles County,Downey,Operational,SCE Metro,301930.0
Bridge,SCE,sce,SUBSTATION,substation,True,66.0,33.88054593,-118.32587072,Los Angeles County,Torrance,Operational,SCE Metro,306526.0
Brighton - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.90251896,-118.31185604,Los Angeles County,Gardena,Operational,SCE Metro,302164.0
Broadway - SCE,SCE,sce,SUBSTATION,substation,True,66.0,33.76696923,-118.15203855,Los Angeles County,Long Beach,Operational,SCE Metro,302239.0
Bullis,SCE,sce,SUBSTATION,substation,True,66.0,33.90011147,-118.20626419,Los Angeles County,Compton,Operational,SCE Metro,301489.0
Calden,SCE,sce,SUBSTATION,substation,True,66.0,33.95650246,-118.232272,Los Angeles County,Florence-Graham,Operational,SCE Metro,300393.0
Cameron - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.81936262,-118.21697478,Los Angeles County,Long Beach,Operational,SCE Metro,307274.0
Carmenita,SCE,sce,SUBSTATION,substation,True,66.0,33.90319016,-118.04705684,Los Angeles County,Santa Fe Springs,Operational,SCE Metro,301258.0
Carson,SCE,sce,SUBSTATION,substation,True,66.0,33.86397999,-118.21696993,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA",Operational,SCE Metro,303540.0
Cherry - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.77860964,-118.183281,Los Angeles County,Long Beach,Operational,SCE Metro,309501.0
Citrus,SCE,sce,SUBSTATION,substation,True,66.0,34.11900982,-117.87197876,Los Angeles County,Glendora,Operational,SCE Metro,303995.0
Clark - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.79574394,-118.10713272,Los Angeles County,Long Beach,Operational,SCE Metro,301594.0
Colorado,SCE,sce,SUBSTATION,substation,True,66.0,34.02560833,-118.47214391,Los Angeles County,Santa Monica,Operational,SCE Metro,306694.0
Cortez - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.09257531,-117.87957253,Los Angeles County,Covina,Operational,SCE Metro,303098.0
Crater,SCE,sce,SUBSTATION,substation,True,66.0,34.10696725,-118.7149316,Los Angeles County,,Operational,SCE Northern,301620.0
Crest,SCE,sce,SUBSTATION,substation,True,66.0,33.76693976,-118.37318172,Los Angeles County,Rancho Palos Verdes,Operational,SCE Metro,309970.0
Cudahy,SCE,sce,SUBSTATION,substation,True,66.0,33.96383778,-118.19425299,Los Angeles County,Cudahy,Operational,SCE Metro,310167.0
Dalton,SCE,sce,SUBSTATION,substation,True,66.0,34.11389499,-117.93361557,Los Angeles County,Irwindale,Operational,SCE Metro,305955.0
Del Sur,SCE,sce,SUBSTATION,substation,True,66.0,34.717966,-118.28896431,Los Angeles County,Lancaster,Operational,SCE Northern,303933.0
Diamond Bar,SCE,sce,SUBSTATION,substation,True,66.0,34.00294281,-117.81122482,Los Angeles County,Diamond Bar,Operational,SCE Metro,303677.0
Dike,SCE,sce,SUBSTATION,substation,True,66.0,33.7621887,-118.22295549,Los Angeles County,Long Beach,Operational,SCE Metro,306938.0
Ditmar,SCE,sce,SUBSTATION,substation,True,66.0,33.87232428,-118.37789533,Los Angeles County,Redondo Beach,Operational,SCE Metro,301303.0
Eric,SCE,sce,SUBSTATION,substation,True,66.0,33.87990115,-118.09045884,Los Angeles County,Cerritos,Operational,SCE Metro,308401.0
Felton - SCE,SCE,sce,SUBSTATION,substation,True,66.0,33.91579589,-118.36204648,Los Angeles County,Del Aire,Operational,SCE Metro,309156.0
Fernwood,SCE,sce,SUBSTATION,substation,True,66.0,33.92829217,-118.21547185,Los Angeles County,Lynwood,Operational,SCE Metro,309116.0
Fruitland - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.99599105,-118.22669179,Los Angeles County,Vernon,Operational,SCE Metro,306190.0
Ganesha,SCE,sce,SUBSTATION,substation,True,66.0,34.05752758,-117.77562408,Los Angeles County,Pomona,Operational,SCE Metro,300558.0
Garfield - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.12495896,-118.14984024,Los Angeles County,Pasadena,Operational,SCE Metro,308716.0
Gorman,SCE,sce,SUBSTATION,substation,True,66.0,34.79053954,-118.82709319,Los Angeles County,,Operational,SCE Northern,306131.0
Greening,SCE,sce,SUBSTATION,substation,True,66.0,33.88108655,-118.04745057,Los Angeles County,Cerritos,Operational,SCE Metro,310533.0
Hathaway,SCE,sce,SUBSTATION,substation,True,66.0,33.791043,-118.14217409,Los Angeles County,Long Beach,Operational,SCE Metro,304689.0
Howard - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.92261431,-118.30715705,Los Angeles County,West Athens,Operational,SCE Metro,304354.0
Imperial,SCE,sce,SUBSTATION,substation,True,66.0,33.91184015,-118.14827283,Los Angeles County,Downey,Operational,SCE Metro,306884.0
Inglewood,SCE,sce,SUBSTATION,substation,True,66.0,33.96564356,-118.35809129,Los Angeles County,Inglewood,Operational,SCE Metro,310427.0
Jersey,SCE,sce,SUBSTATION,substation,True,66.0,33.87949997,-118.24817693,Los Angeles County,Carson,Operational,SCE Metro,308207.0
La Canada,SCE,sce,SUBSTATION,substation,True,66.0,34.20526544,-118.21048123,Los Angeles County,La Cañada Flintridge,Operational,SCE Metro,303005.0
La Mirada,SCE,sce,SUBSTATION,substation,True,66.0,33.88862547,-118.01439277,Los Angeles County,La Mirada,Operational,SCE Metro,306369.0
Lakewood - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.83023922,-118.12464081,Los Angeles County,Long Beach,Operational,SCE Metro,306224.0
Lancaster,SCE,sce,SUBSTATION,substation,True,66.0,34.7004949,-118.14559192,Los Angeles County,Lancaster,Operational,SCE Northern,306426.0
Lark Ellen,SCE,sce,SUBSTATION,substation,True,66.0,34.08708199,-117.92641678,Los Angeles County,Covina,Operational,SCE Metro,305865.0
Latigo,SCE,sce,SUBSTATION,substation,True,66.0,34.04483092,-118.77608789,Los Angeles County,,Operational,SCE Northern,307368.0
Layfair,SCE,sce,SUBSTATION,substation,True,66.0,34.08997591,-117.76969139,Los Angeles County,Pomona,Operational,SCE Metro,304618.0
Lennox,SCE,sce,SUBSTATION,substation,True,66.0,33.9422497,-118.34735042,Los Angeles County,Lennox,Operational,SCE Metro,304630.0
Little Rock,SCE,sce,SUBSTATION,substation,True,66.0,34.61619648,-117.96893893,Los Angeles County,,Operational,SCE Northern,304724.0
Live Oak - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.12116109,-117.73188289,Los Angeles County,Claremont,Operational,SCE Metro,306072.0
Los Cerritos,SCE,sce,SUBSTATION,substation,True,66.0,33.81127067,-118.19049666,Los Angeles County,Long Beach,Operational,SCE Metro,300965.0
Malibu,SCE,sce,SUBSTATION,substation,True,66.0,34.14755196,-118.76145218,Los Angeles County,Agoura Hills,Operational,SCE Northern,308551.0
Marymount,SCE,sce,SUBSTATION,substation,True,66.0,33.74716918,-118.38896779,Los Angeles County,Rancho Palos Verdes,Operational,SCE Metro,307779.0
Rivera,SCE,sce,SUBSTATION,substation,True,66.0,33.96957649,-118.10134427,Los Angeles County,Pico Rivera,Operational,SCE Metro,309821.0
Merced - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.04972041,-117.90719427,Los Angeles County,West Covina,Operational,SCE Metro,300554.0
Murphy - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.95442114,-118.04309384,Los Angeles County,South Whittier,Operational,SCE Metro,302941.0
Narrows - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.00500122,-118.06682336,Los Angeles County,Pico Rivera,Operational,SCE Metro,300235.0
Navy Mole,SCE,sce,SUBSTATION,substation,True,66.0,33.74226756,-118.22855286,Los Angeles County,Long Beach,Operational,SCE Metro,307683.0
Neptune,SCE,sce,SUBSTATION,substation,True,66.0,33.8273485,-118.26838854,Los Angeles County,Carson,Operational,SCE Metro,303695.0
Newhall - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.37920812,-118.55915775,Los Angeles County,Santa Clarita,Operational,SCE Northern,310019.0
North Oaks,SCE,sce,SUBSTATION,substation,True,66.0,34.41562593,-118.45273631,Los Angeles County,Santa Clarita,Operational,SCE Northern,303988.0
Oasis - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.64670742,-118.09485176,Los Angeles County,Palmdale,Operational,SCE Northern,310499.0
Palmdale,SCE,sce,SUBSTATION,substation,True,66.0,34.56604928,-118.05917393,Los Angeles County,Palmdale,Operational,SCE Northern,301132.0
Passons,SCE,sce,SUBSTATION,substation,True,66.0,33.96420113,-118.08213585,Los Angeles County,Santa Fe Springs,Operational,SCE Metro,307499.0
Pico - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.76508498,-118.20664459,Los Angeles County,Long Beach,Operational,SCE Metro,308263.0
Pioneer - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.91557093,-118.08113677,Los Angeles County,Norwalk,Operational,SCE Metro,301243.0
Piute,SCE,sce,SUBSTATION,substation,True,66.0,34.69065073,-117.96936056,Los Angeles County,,Operational,SCE Northern,306168.0
Proctor,SCE,sce,SUBSTATION,substation,True,66.0,34.02186538,-117.96903591,Los Angeles County,Industry,Operational,SCE Metro,301131.0
Puente,SCE,sce,SUBSTATION,substation,True,66.0,34.00900607,-117.93041139,Los Angeles County,Industry,Operational,SCE Metro,300408.0
Quartz Hill - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.65953628,-118.22827808,Los Angeles County,Lancaster,Operational,SCE Northern,305829.0
Railroad,SCE,sce,SUBSTATION,substation,True,66.0,33.99709891,-117.8876909,Los Angeles County,Industry,Operational,SCE Metro,304779.0
Ramona - SCE,SCE,sce,SUBSTATION,substation,True,66.0,34.06991432,-118.13001595,Los Angeles County,Alhambra,Operational,SCE Metro,302401.0
Randolph - SCE,SCE,sce,SUBSTATION,substation,True,66.0,33.9827099,-118.20530381,Los Angeles County,Huntington Park,Operational,SCE Metro,309483.0
Ravendale,SCE,sce,SUBSTATION,substation,True,66.0,34.12177036,-118.08106229,Los Angeles County,East San Gabriel,Operational,SCE Metro,304811.0
Redman,SCE,sce,SUBSTATION,substation,True,66.0,34.76317873,-117.96940477,Los Angeles County,,Operational,SCE Northern,306762.0
Repetto,SCE,sce,SUBSTATION,substation,True,66.0,34.04793766,-118.16217314,Los Angeles County,Monterey Park,Operational,SCE Metro,302798.0
Rolling Hills,SCE,sce,SUBSTATION,substation,True,66.0,33.80836548,-118.3549965,Los Angeles County,Torrance,Operational,SCE Metro,308216.0
Rosemead,SCE,sce,SUBSTATION,substation,True,66.0,34.0922136,-118.08264665,Los Angeles County,Rosemead,Operational,SCE Metro,300648.0
Rush,SCE,sce,SUBSTATION,substation,True,66.0,34.05121358,-118.08133509,Los Angeles County,Rosemead,Operational,SCE Metro,309685.0
San Dimas,SCE,sce,SUBSTATION,substation,True,66.0,34.11717613,-117.80780687,Los Angeles County,San Dimas,Operational,SCE Metro,305598.0
San Gabriel,SCE,sce,SUBSTATION,substation,True,66.0,34.09869394,-118.10017112,Los Angeles County,San Gabriel,Operational,SCE Metro,301416.0
Santa Fe Springs,SCE,sce,SUBSTATION,substation,True,66.0,33.94806215,-118.05853586,Los Angeles County,Santa Fe Springs,Operational,SCE Metro,309160.0
Sawtelle,SCE,sce,SUBSTATION,substation,True,66.0,34.04745687,-118.4521846,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA",Operational,SCE Metro,302171.0
Seabright,SCE,sce,SUBSTATION,substation,True,66.0,33.77252613,-118.20352287,Los Angeles County,Long Beach,Operational,SCE Metro,304121.0
Shuttle,SCE,sce,SUBSTATION,substation,True,66.0,34.64275231,-118.16499281,Los Angeles County,"Palmdale--Lancaster, CA",Operational,SCE Northern,307517.0
Signal Hill,SCE,sce,SUBSTATION,substation,True,66.0,33.81143343,-118.16819865,Los Angeles County,Signal Hill,Operational,SCE Metro,309348.0
Solemint,SCE,sce,SUBSTATION,substation,True,66.0,34.45186733,-118.42257664,Los Angeles County,"Santa Clarita, CA",Operational,SCE Northern,304848.0
Somerset,SCE,sce,SUBSTATION,substation,True,66.0,33.87419785,-118.14296457,Los Angeles County,Bellflower,Operational,SCE Metro,306947.0
State Street,SCE,sce,SUBSTATION,substation,True,66.0,33.79018299,-118.19868972,Los Angeles County,Long Beach,Operational,SCE Metro,307623.0
Stewart,SCE,sce,SUBSTATION,substation,True,66.0,33.94007463,-118.14049699,Los Angeles County,Downey,Operational,SCE Metro,306839.0
Oldfield,SCE,sce,SUBSTATION,substation,True,66.0,33.84617643,-118.17709264,Los Angeles County,Long Beach,Operational,SCE Metro,303783.0
Sunnyside - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.85317979,-118.16705517,Los Angeles County,Lakewood,Operational,SCE Metro,302233.0
Telegraph,SCE,sce,SUBSTATION,substation,True,66.0,33.93232919,-117.99202066,Los Angeles County,Whittier,Operational,SCE Metro,300961.0
Topaz - SCE,SCE,sce,SUBSTATION,substation,True,66.0,33.82780726,-118.37656545,Los Angeles County,Redondo Beach,Operational,SCE Metro,307074.0
Torrance,SCE,sce,SUBSTATION,substation,True,66.0,33.82984183,-118.34429679,Los Angeles County,Torrance,Operational,SCE Metro,308471.0
Trophy,SCE,sce,SUBSTATION,substation,True,66.0,34.04137112,-117.81816156,Los Angeles County,Pomona,Operational,SCE Metro,308289.0
Universal Studios (Studio Master),SCE,sce,SUBSTATION,substation,True,66.0,34.14297399,-118.35738435,Los Angeles County,"Los Angeles--Long Beach--Anaheim, CA",Operational,SCE Metro,300916.0
Vail,SCE,sce,SUBSTATION,substation,True,66.0,34.00677042,-118.12780378,Los Angeles County,Commerce,Operational,SCE Metro,308225.0
Valdez,SCE,sce,SUBSTATION,substation,True,66.0,34.14776352,-118.63178694,Los Angeles County,Calabasas,Operational,SCE Northern,307407.0
Victoria,SCE,sce,SUBSTATION,substation,True,66.0,33.85884923,-118.37419245,Los Angeles County,Redondo Beach,Operational,SCE Metro,305084.0
Wabash - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,34.04512655,-118.18641176,Los Angeles County,East Los Angeles,Operational,SCE Metro,307785.0
Watson,SCE,sce,SUBSTATION,substation,True,66.0,33.80808916,-118.26171248,Los Angeles County,Carson,Operational,SCE Metro,308332.0
Wilsona,SCE,sce,SUBSTATION,substation,True,66.0,34.57930816,-117.71969554,Los Angeles County,,Operational,SCE NOL,300208.0
Yukon,SCE,sce,SUBSTATION,substation,True,66.0,33.91886575,-118.33457997,Los Angeles County,Hawthorne,Operational,SCE Metro,309758.0
Alder,SCE,sce,SUBSTATION,substation,True,66.0,34.13545631,-117.40922135,San Bernardino County,Rialto,Operational,SCE Eastern,308545.0
Archibald,SCE,sce,SUBSTATION,substation,True,66.0,33.99775345,-117.59266592,San Bernardino County,Ontario,Operational,SCE Metro,305671.0
Archline,SCE,sce,SUBSTATION,substation,True,66.0,34.12100066,-117.58411009,San Bernardino County,Rancho Cucamonga,Operational,SCE Metro,302858.0
Arro,SCE,sce,SUBSTATION,substation,True,66.0,34.1422492,-117.29011608,San Bernardino County,San Bernardino,Operational,SCE Eastern,310239.0
Bloomington,SCE,sce,SUBSTATION,substation,True,66.0,34.04922209,-117.40020497,San Bernardino County,Bloomington,Operational,SCE Eastern,310080.0
Cucamonga,SCE,sce,SUBSTATION,substation,True,66.0,34.08425648,-117.59274337,San Bernardino County,Rancho Cucamonga,Operational,SCE Metro,302815.0
Declez,SCE,sce,SUBSTATION,substation,True,66.0,34.07788962,-117.48806611,San Bernardino County,"Riverside--San Bernardino, CA",Operational,SCE Eastern,307146.0
Del Rosa,SCE,sce,SUBSTATION,substation,True,66.0,34.14992708,-117.25169496,San Bernardino County,San Bernardino,Operational,SCE Eastern,306337.0
Firehouse,SCE,sce,SUBSTATION,substation,True,66.0,34.04180813,-117.62340192,San Bernardino County,Ontario,Operational,SCE Metro,301618.0
Francis,SCE,sce,SUBSTATION,substation,True,66.0,34.04205336,-117.72300909,San Bernardino County,"Riverside--San Bernardino, CA",Operational,SCE Metro,310172.0
Genamic,SCE,sce,SUBSTATION,substation,True,66.0,34.09135411,-117.56659693,San Bernardino County,Rancho Cucamonga,Operational,SCE Metro,303615.0
Havasu,SCE,sce,SUBSTATION,substation,True,66.0,34.35461088,-114.26128762,San Bernardino County,,Operational,SCE Eastern,302054.0
Highland,SCE,sce,SUBSTATION,substation,True,66.0,34.10790608,-117.18678498,San Bernardino County,Highland,Operational,SCE Eastern,306771.0
Landing,SCE,sce,SUBSTATION,substation,True,66.0,34.47870939,-114.41694833,San Bernardino County,,Operational,SCE EOP,302789.0
Narod,SCE,sce,SUBSTATION,substation,True,66.0,34.04688134,-117.67497402,San Bernardino County,Ontario,Operational,SCE Metro,309763.0
Peyton,SCE,sce,SUBSTATION,substation,True,66.0,33.99624112,-117.7333329,San Bernardino County,Chino Hills,Operational,SCE Metro,308233.0
Randall,SCE,sce,SUBSTATION,substation,True,66.0,34.1137101,-117.45410792,San Bernardino County,Fontana,Operational,SCE Eastern,308945.0
San Antonio,SCE,sce,SUBSTATION,substation,True,66.0,34.09296863,-117.69757045,San Bernardino County,Montclair,Operational,SCE Metro,308532.0
Upland,SCE,sce,SUBSTATION,substation,True,66.0,34.09362011,-117.6500309,San Bernardino County,Upland,Operational,SCE Metro,305722.0
Wimbledon,SCE,sce,SUBSTATION,substation,True,66.0,34.04854105,-117.52492231,San Bernardino County,Ontario,Operational,SCE Metro,303327.0
Capitan,SCE,sce,SUBSTATION,substation,True,66.0,34.47674558,-120.04221705,Santa Barbara County,,Operational,SCE Northern,304048.0
Carpinteria,SCE,sce,SUBSTATION,substation,True,66.0,34.40938989,-119.51499079,Santa Barbara County,Carpinteria,Operational,SCE Northern,301634.0
Gaviota,SCE,sce,SUBSTATION,substation,True,66.0,34.47602299,-120.19934301,Santa Barbara County,,Operational,PGE Kern,306929.0
Isla Vista,SCE,sce,SUBSTATION,substation,True,66.0,34.43301677,-119.87131997,Santa Barbara County,Goleta,Operational,SCE Northern,303853.0
Ortega,SCE,sce,SUBSTATION,substation,True,66.0,34.41837853,-119.58672375,Santa Barbara County,Summerland,Operational,SCE Northern,304278.0
Playa,SCE,sce,SUBSTATION,substation,True,66.0,34.40415169,-119.726537,Santa Barbara County,Santa Barbara,Operational,SCE Northern,304315.0
Milliken,SCE,sce,SUBSTATION,substation,True,66.0,34.04401186,-117.5682044,San Bernardino County,Ontario,Operational,SCE Metro,301954.0
Riverway,SCE,sce,SUBSTATION,substation,True,66.0,36.35733214,-119.31295897,Tulare County,Visalia,Operational,SCE Northern,302988.0
Ontario,SCE,sce,SUBSTATION,substation,True,66.0,34.05648637,-117.64562376,San Bernardino County,Ontario,Operational,SCE Metro,309271.0
Kempster,SCE,sce,SUBSTATION,substation,True,66.0,34.07679227,-117.4346724,San Bernardino County,Fontana,Operational,SCE Eastern,304169.0
Rialto,SCE,sce,SUBSTATION,substation,True,66.0,34.10129954,-117.36834093,San Bernardino County,Rialto,Operational,SCE Eastern,306462.0
Mt. Vernon,SCE,sce,SUBSTATION,substation,True,66.0,34.12071544,-117.31034355,San Bernardino County,San Bernardino,Operational,SCE Eastern,303491.0
Tippecanoe,SCE,sce,SUBSTATION,substation,True,66.0,34.12095364,-117.25831463,San Bernardino County,San Bernardino,Operational,SCE Eastern,310512.0
Perez - (SCE),SCE,sce,SUBSTATION,substation,True,66.0,33.88193216,-117.58843619,Riverside County,Corona,Operational,SCE Metro,302388.0
Duarte,SCE,sce,SUBSTATION,substation,True,66.0,34.13866031,-117.96575733,Los Angeles County,Duarte,Operational,SCE Metro,300528.0
Monrovia,SCE,sce,SUBSTATION,substation,True,66.0,34.14299959,-118.00280967,Los Angeles County,Monrovia,Operational,SCE Metro,304101.0
Mayflower,SCE,sce,SUBSTATION,substation,True,66.0,34.11844026,-118.00800282,Los Angeles County,Mayflower Village,Operational,SCE Metro,303297.0
Sierra Madre,SCE,sce,SUBSTATION,substation,True,66.0,34.15824038,-118.05454274,Los Angeles County,Sierra Madre,Operational,SCE Metro,309168.0
Michillinda,SCE,sce,SUBSTATION,substation,True,66.0,34.12854278,-118.06745368,Los Angeles County,East San Gabriel,Operational,SCE Metro,301656.0
Ivar,SCE,sce,SUBSTATION,substation,True,66.0,34.08815053,-118.07595724,Los Angeles County,Rosemead,Operational,SCE Metro,308693.0
Hoyt,SCE,sce,SUBSTATION,substation,True,66.0,34.05215365,-118.0488606,Los Angeles County,South El Monte,Operational,SCE Metro,304902.0
Floraday,SCE,sce,SUBSTATION,substation,True,66.0,33.93550162,-118.09419502,Los Angeles County,Downey,Operational,SCE Metro,303948.0
Woodruff,SCE,sce,SUBSTATION,substation,True,66.0,33.89972893,-118.11845811,Los Angeles County,Bellflower,Operational,SCE Metro,310408.0
Terrace,SCE,sce,SUBSTATION,substation,True,66.0,34.05746155,-118.1822392,Los Angeles County,East Los Angeles,Operational,SCE Metro,307264.0
Belvedere,SCE,sce,SUBSTATION,substation,True,66.0,34.03653003,-118.17897862,Los Angeles County,East Los Angeles,Operational,SCE Metro,303934.0
Bicknell,SCE,sce,SUBSTATION,substation,True,66.0,34.03353628,-118.1626017,Los Angeles County,East Los Angeles,Operational,SCE Metro,305500.0
Amalia,SCE,sce,SUBSTATION,substation,True,66.0,34.02440598,-118.15463768,Los Angeles County,East Los Angeles,Operational,SCE Metro,310492.0
South Gate,SCE,sce,SUBSTATION,substation,True,66.0,33.94709844,-118.21305682,Los Angeles County,South Gate,Operational,SCE Metro,306794.0
Lynwood,SCE,sce,SUBSTATION,substation,True,66.0,33.92709483,-118.21278441,Los Angeles County,Lynwood,Operational,SCE Metro,306210.0
Longdon,SCE,sce,SUBSTATION,substation,True,66.0,33.88176698,-118.19568316,Los Angeles County,Compton,Operational,SCE Metro,307639.0
Hedda,SCE,sce,SUBSTATION,substation,True,66.0,33.86679729,-118.11761829,Los Angeles County,Lakewood,Operational,SCE Metro,303795.0
Locust,SCE,sce,SUBSTATION,substation,True,66.0,33.78319603,-118.19157091,Los Angeles County,Long Beach,Operational,SCE Metro,302922.0
Fairfax,SCE,sce,SUBSTATION,substation,True,66.0,34.08994513,-118.36086161,Los Angeles County,West Hollywood,Operational,SCE Metro,302381.0
Haveda,SCE,sce,SUBSTATION,substation,True,66.0,33.82470537,-118.3444338,Los Angeles County,Torrance,Operational,SCE Metro,302947.0
Basta,SCE,sce,SUBSTATION,substation,True,66.0,33.86946459,-117.9596837,Orange County,Fullerton,Operational,SCE Metro,305071.0
Oneill,SCE,sce,SUBSTATION,substation,True,66.0,33.64318529,-117.60557585,Orange County,Rancho Santa Margarita,Operational,SCE Metro,306351.0
Mascot,SCE,sce,SUBSTATION,substation,True,66.0,36.34224272,-119.59239823,Kings County,,Operational,PGE Fresno,300819.0
Kimball,SCE,sce,SUBSTATION,substation,True,66.0,33.97018174,-117.61858593,San Bernardino County,Chino,Operational,SCE Metro,308755.0
Bliss,SCE,sce,SUBSTATION,substation,True,66.0,36.16692146,-119.20658177,Tulare County,,Operational,SCE Northern,303679.0
Wakefield,SCE,sce,SUBSTATION,substation,True,66.0,34.35643714,-119.05589064,Ventura County,Santa Paula,Operational,SCE Northern,308479.0
Rosamond,SCE,sce,SUBSTATION,substation,True,66.0,34.86427636,-118.23731883,Kern County,Rosamond,Operational,SCE Northern,308310.0
Elizabeth Lake,SCE,sce,SUBSTATION,substation,True,66.0,34.4911348,-118.61638492,Los Angeles County,Castaic,Operational,SCE Northern,304039.0
Neenach,SCE,sce,SUBSTATION,substation,True,66.0,34.77510067,-118.50142385,Los Angeles County,,Operational,SCE Northern,303903.0
Cardiff,SCE,sce,SUBSTATION,substation,True,66.0,34.10230008,-117.27785099,San Bernardino County,San Bernardino,Operational,SCE Eastern,300577.0
Windsor Hills,SCE,sce,SUBSTATION,substation,True,60.0,33.99600058,-118.35918766,Los Angeles County,View Park-Windsor Hills,Operational,SCE Metro,301745.0
Lundy,SCE,sce,SUBSTATION,substation,True,55.0,38.0427359,-119.1718964,Mono County,Mono City,Operational,PGE GBA,309902.0
Zack,SCE,sce,SUBSTATION,substation,True,55.0,37.61530123,-118.39708878,Mono County,,Operational,SCE NOL,301888.0
