bus_i,kV,Type,Import,Lat,Lon,nearest_our_sub,nearest_utility,nearest_our_lat,nearest_our_lon,dist_km,matched
221,66,Substation,' ',35.78573189,-119.8662835,DEVILS DEN,pge,35.77577482106427,-119.97369007248874,9.751988897893861,False
222,66,Substation,' ',35.06401416,-119.0618268,LAKEVIEW,pge,35.09364619774964,-119.10121328188974,4.868491171152581,False
223,66,Substation,' ',34.92639747,-118.9252995,TEJON,pge,35.01982434064145,-118.95468562709183,10.728096450996379,False
224,66,Substation,' ',35.6579012,-119.9964345,ANTELOPE,pge,35.657909182784095,-119.99680487400924,0.033474031611603734,True
225,66,Substation,' ',35.7755224,-119.9136038,DEVILS DEN,pge,35.77577482106427,-119.97369007248874,5.420684652628424,False
226,66,Substation,' ',35.15031453,-118.8784674,ARVIN,pge,35.14989859396815,-118.87875605697371,0.053177214398574604,True
227,115,Substation,' ',35.31698056,-118.9332139,MAGUNDEN,pge,35.36190117650727,-118.92383965394583,5.066802191096278,False
228,66,Substation,' ',35.38723247,-119.004436,BAKERSFIELD,pge,35.38858633344532,-119.00445108128255,0.15054895416933806,True
229,66,Substation,' ',35.61462223,-119.8537112,BLACKWELL,pge,35.61426839081551,-119.8538757564631,0.04206320638716632,True
230,66,Substation,' ',35.10678049,-119.4035453,MARICOPA,pge,35.10762692812825,-119.39725152751392,0.5802045174073089,True
231,66,Substation,' ',35.54109995,-119.8052306,CARNERAS,pge,35.5408527000329,-119.80462245906078,0.06151033736697572,True
232,66,Substation,' ',35.4747136,-119.7603817,CARNERAS,pge,35.5408527000329,-119.80462245906078,8.373915202149199,False
233,66,Substation,' ',35.09714151,-119.429419,MARICOPA,pge,35.10762692812825,-119.39725152751392,3.150037688888681,False
234,115,Substation,' ',35.60807501,-119.3253139,CHARCA,pge,35.608124985119254,-119.32533697812512,0.00593572696236682,True
235,66,Substation,' ',35.09339007,-119.2789365,COPUS,pge,35.09340403050877,-119.27870217911948,0.021375299337183823,True
236,115,Substation,' ',35.31512502,-119.6095695,MCKITTRICK,pge,35.29701832939979,-119.6266169615922,2.539037784097852,False
237,66,Substation,' ',35.77500833,-119.9737889,DEVILS DEN,pge,35.77577482106427,-119.97369007248874,0.08569496735505475,True
238,115,Substation,' ',35.42797818,-118.9764344,KERN OIL,pge,35.44071661874439,-119.02040105128609,4.227699168244155,False
239,115,Substation,' ',35.50103906,-119.0460399,KERN OIL,pge,35.44071661874439,-119.02040105128609,7.098029666710676,False
240,66,Substation,' ',35.35577972,-118.9717712,MAGUNDEN,pge,35.36190117650727,-118.92383965394583,4.399613179385868,False
241,66,Substation,' ',35.22606664,-119.3766031,ELK HILLS,pge,35.226241139395945,-119.37663775129045,0.01965707079726617,True
242,115,Substation,' ',35.19517779,-119.5852944,FELLOWS,pge,35.19473434349657,-119.58611007274465,0.08902212275789605,True
243,115,Substation,' ',35.39404669,-119.3214819,TUPMAN,pge,35.35313544613848,-119.27093751559444,6.4572497987712945,False
244,115,Substation,' ',35.3772676,-119.092688,FRUITVALE,pge,35.37778171713446,-119.09265249949172,0.057257751057700694,True
245,115,Substation,' ',35.50111517,-119.4489669,GANSO,pge,35.50133512445359,-119.44912437034876,0.028308764737324306,True
246,66,Substation,' ',35.15360385,-119.3361848,MARICOPA,pge,35.10762692812825,-119.39725152751392,7.5483059020420775,False
247,66,Substation,' ',34.91833522,-118.9261907,TEJON,pge,35.01982434064145,-118.95468562709183,11.579918273500098,False
248,115,Substation,' ',35.50944487,-119.0305112,KERN OIL,pge,35.44071661874439,-119.02040105128609,7.696874809113784,False
249,66,Substation,' ',35.09414443,-119.1011222,LAKEVIEW,pge,35.09364619774964,-119.10121328188974,0.05601722211397226,True
250,66,Substation,' ',35.50036603,-119.1518273,LERDO,pge,35.500438317703164,-119.15186971490876,0.00890800099897889,True
251,66,Substation,' ',35.10778002,-119.398181,MARICOPA,pge,35.10762692812825,-119.39725152751392,0.08624659134587198,True
252,66,Substation,' ',35.68838406,-119.2768598,MC FARLAND,pge,35.68826942087962,-119.276810556332,0.01350081981582194,True
253,66,Substation,' ',35.31982573,-119.6623248,MCKITTRICK,pge,35.29701832939979,-119.6266169615922,4.114642822655292,False
254,115,Substation,' ',35.24241942,-119.6245472,MCKITTRICK,pge,35.29701832939979,-119.6266169615922,6.074028820532389,False
255,66,Substation,' ',35.2329709,-119.5803103,FELLOWS,pge,35.19473434349657,-119.58611007274465,4.284234066483493,False
256,66,Substation,' ',35.09082503,-119.4070389,MARICOPA,pge,35.10762692812825,-119.39725152751392,2.0696169885819873,False
257,115,Substation,' ',35.28599981,-119.3090374,NORCO,pge,35.28554247160178,-119.30890079948529,0.05234336796900812,True
258,66,Substation,' ',35.20843056,-119.1006862,OLD RIVER,pge,35.20832874558806,-119.10078114322462,0.014232931862746127,True
259,66,Substation,' ',35.29555607,-119.0216521,PANAMA,pge,35.29554130507497,-119.02181642397912,0.015003379295880479,True
260,66,Substation,' ',35.517707,-119.7595381,CARNERAS,pge,35.5408527000329,-119.80462245906078,4.823752799887474,False
261,115,Substation,' ',35.44202961,-119.2607154,RIO BRAVO,pge,35.44206083008288,-119.26062694774596,0.008732635699703895,True
262,66,Substation,' ',35.42982347,-118.8226315,CAL WATER,pge,35.42222837471225,-118.90059842079376,7.114791145256093,False
263,115,Substation,' ',35.37716309,-119.077933,ROSEDALE,pge,35.377501694340864,-119.07758922783194,0.048877641496097725,True
264,66,Substation,' ',35.09239722,-118.8781167,ARVIN,pge,35.14989859396815,-118.87875605697371,6.3941254805680305,False
265,115,Substation,' ',35.1933472,-119.5823472,FELLOWS,pge,35.19473434349657,-119.58611007274465,0.3751082169740816,True
266,115,Substation,' ',35.60074571,-119.4375241,SEMITROPIC,pge,35.600617453739545,-119.4375052688722,0.014362713235453775,True
267,115,Substation,' ',35.51390484,-119.3178014,SHAFTER,pge,35.513906883314405,-119.31779636005952,0.0005096159765704532,True
268,115,Substation,' ',35.71782151,-119.4553416,SMYRNA,pge,35.717948469880604,-119.45528357473574,0.015057877937269369,True
269,66,Substation,' ',35.10881659,-118.5670131,Banducci,sce,35.09970798299895,-118.59934938676032,3.111093025241037,False
270,66,Substation,' ',35.0932291,-119.4438304,MARICOPA,pge,35.10762692812825,-119.39725152751392,4.529797002273387,False
271,66,Substation,' ',35.09175615,-119.4406975,MARICOPA,pge,35.10762692812825,-119.39725152751392,4.328554695330419,False
272,66,Substation,' ',35.01965139,-118.9796384,TEJON,pge,35.01982434064145,-118.95468562709183,2.272370077117171,False
273,66,Substation,' ',35.01965399,-118.9551559,TEJON,pge,35.01982434064145,-118.95468562709183,0.04682693462440012,True
274,115,Substation,' ',35.19434121,-119.5712604,FELLOWS,pge,35.19473434349657,-119.58611007274465,1.3500750540897783,True
275,115,Substation,' ',35.35416109,-119.2706556,TUPMAN,pge,35.35313544613848,-119.27093751559444,0.11687707165729602,True
276,66,Substation,' ',35.73065651,-119.8580981,DEVILS DEN,pge,35.77577482106427,-119.97369007248874,11.57471059422715,False
277,115,Substation,' ',35.6018111,-119.3261944,WASCO,pge,35.6019019395657,-119.32598797488932,0.02122112778096654,True
278,66,Substation,' ',35.22374722,-118.8800083,WEEDPATCH,pge,35.223900483374415,-118.88000875571748,0.017042159949889397,True
279,66,Substation,' ',35.22432026,-118.7789744,WELLFIELD,pge,35.22496336365365,-118.77833722283752,0.09199731895068664,True
280,115,Substation,' ',35.37392781,-119.0403167,WESTPARK,pge,35.37405023329696,-119.04033986202364,0.013773882285844193,True
281,115,Substation,' ',35.42795693,-118.9775056,KERN OIL,pge,35.44071661874439,-119.02040105128609,4.137196196561963,False
282,115,Substation,' ',35.29606803,-119.5924379,MCKITTRICK,pge,35.29701832939979,-119.6266169615922,3.103693923547342,False
283,115,Substation,' ',35.44070561,-119.0207361,KERN OIL,pge,35.44071661874439,-119.02040105128609,0.030377502353699785,True
284,66,Substation,' ',34.81550555,-118.6861278,Gorman,sce,34.78871455256242,-118.8223213307326,12.78704381859783,False
285,66,Substation,' ',35.58810833,-118.5247667,Isabella,sce,35.63310199968664,-118.47698199585776,6.609924527729835,False
286,66,Substation,' ',35.12389407,-118.3741213,Monolith,sce,35.12576264877239,-118.3824105939484,0.7819898206496692,True
287,66,Substation,' ',35.70369931,-119.2045057,Browning,sce,35.7045473762974,-119.20353075858472,0.12900500331728104,True
288,66,Substation,' ',35.03026569,-118.3108221,Southwind,sce,35.03149211101637,-118.3500052736917,3.570279012076361,False
289,66,Substation,' ',34.94057401,-117.9530671,Corum,sce,34.93630482935899,-117.95107436777867,0.5082773461750844,True
290,66,Substation,' ',35.10966362,-118.4946673,Cummings,sce,35.11090957384204,-118.49392933183512,0.15394957923388833,True
291,66,Substation,' ',35.77551392,-119.2424861,Delano,sce,35.775184395828234,-119.24264046324316,0.039198467928604486,True
292,230,Substation,' ',34.94123996,-118.826285,TEJON,pge,35.01982434064145,-118.95468562709183,14.601514820649308,False
293,66,Substation,' ',34.81499978,-119.0098992,Frazier Park,sce,34.81547512233127,-119.01032023127377,0.06535339581291257,True
294,66,Substation,' ',35.7222499,-118.6950727,Glennville,sce,35.7241343503674,-118.69554791102324,0.21388753491011095,True
295,66,Substation,' ',35.05410894,-118.1861563,Goldtown,sce,35.05456290386635,-118.18626607582308,0.05145798117323137,True
296,66,Substation,' ',34.83738247,-118.1554673,Great Lakes,sce,34.83671927635196,-118.1569995374843,0.15809473415269257,True
297,66,Substation,' ',35.73837172,-118.5564021,Greenhorn,sce,35.738119403560795,-118.55660120008169,0.033317835655533944,True
298,66,Substation,' ',35.48368775,-118.5275716,Havilah,sce,35.483344632977264,-118.52830260774395,0.07639731608719882,True
299,66,Substation,' ',35.63265859,-118.478256,Isabella,sce,35.63310199968664,-118.47698199585776,0.125251402047404,True
300,66,Substation,' ',35.6444035,-118.4818546,Isabella,sce,35.63310199968664,-118.47698199585776,1.3315818770078411,True
301,66,Substation,' ',35.30690556,-118.4232873,Loraine,sce,35.30841273698387,-118.42027793852826,0.3204003610735017,True
302,66,Substation,' ',35.12376189,-118.3796721,Monolith,sce,35.12576264877239,-118.3824105939484,0.3339518403863378,True
303,230,Substation,' ',38.12530207,-121.832271,PITTSBURG,pge,38.03070653596985,-121.8692592247712,11.005523771852808,False
304,66,Substation,' ',35.71895095,-119.2333701,Browning,sce,35.7045473762974,-119.20353075858472,3.1342011817909214,False
305,230,Substation,' ',34.93527777,-118.8431278,TEJON,pge,35.01982434064145,-118.95468562709183,13.845228366881544,False
306,66,Substation,' ',35.73285976,-119.1298083,Quinn,sce,35.73389725033108,-119.13117581127771,0.16895182092277558,True
307,115,Substation,' ',34.93014632,-117.6977315,Amargo,sce,35.00091068417334,-117.64796268028908,9.082007447962837,False
308,66,Substation,' ',34.86428131,-118.2373311,Rosamond,sce,34.86447300163328,-118.23732500206653,0.02132239662718442,True
309,115,Substation,' ',34.87995833,-117.8962833,Corum,sce,34.93630482935899,-117.95107436777867,8.013645917620885,False
310,66,Substation,' ',35.41102545,-118.492508,Walker Basin,sce,35.41194348178334,-118.49270940903466,0.10369949744264251,True
311,66,Substation,' ',35.66663278,-118.2628215,Weldon,sce,35.6652036468452,-118.263673877955,0.17658562525436133,True
312,66,Substation,' ',34.81941387,-118.7510667,Gorman,sce,34.78871455256242,-118.8223213307326,7.346956263880827,False
313,66,Substation,' ',35.45227062,-118.9904154,KERN OIL,pge,35.44071661874439,-119.02040105128609,3.004781980543471,False
314,66,Substation,' ',36.08514444,-119.5536056,CORCORAN,pge,36.1097291421788,-119.55733517121652,2.7541551030030154,False
315,66,Substation,' ',35.99203334,-119.5717083,ALPAUGH,pge,35.963432505647624,-119.45629715975916,10.861192394904505,False
316,66,Substation,' ',36.26869793,-119.6473106,RESERVE OIL,pge,36.27603890498239,-119.65340386371432,0.9821873810089687,True
317,66,Substation,' ',35.97812224,-120.1171583,AVENAL,pge,35.978183285259895,-120.1169296096175,0.021668983567672388,True
318,115,Substation,' ',36.10940095,-119.5571927,CORCORAN,pge,36.1097291421788,-119.55733517121652,0.03867256798514959,True
319,66,Substation,' ',36.22631337,-119.6552247,GUERNSEY,pge,36.22643077790519,-119.65578907910825,0.052280862590973885,True
320,66,Substation,' ',36.2696503,-119.6489407,RESERVE OIL,pge,36.27603890498239,-119.65340386371432,0.81530693298197,True
321,66,Substation,' ',36.40412655,-119.6858489,Hanford,sce,36.323595092106814,-119.64909814786026,9.540195605966625,False
322,66,Substation,' ',36.2224111,-119.7799139,JACOBS CORNER,pge,36.22220579820744,-119.77959785166227,0.036399378450800074,True
323,66,Substation,' ',36.04359445,-120.1113917,KETTLEMAN HILLS,pge,36.043228470347096,-120.11027046537308,0.10871324589682421,True
324,66,Substation,' ',36.30933381,-119.7983006,LEMOORE,pge,36.30978580363061,-119.79816461547026,0.05171533594780466,True
325,66,Substation,' ',36.27633342,-119.6536119,RESERVE OIL,pge,36.27603890498239,-119.65340386371432,0.037686208750603675,True
326,66,Substation,' ',36.00345277,-119.9494833,KETTLEMAN HILLS,pge,36.043228470347096,-120.11027046537308,15.121190528251852,False
327,66,Substation,' ',39.00776751,-122.8940008,CLEAR LAKE,pge,39.007758745598494,-122.89345093801266,0.0475209324327232,True
328,66,Substation,' ',39.07721407,-122.9325679,HARTLEY,pge,39.07670414389441,-122.93340708386404,0.09199138771430068,True
329,66,Substation,' ',38.93233036,-122.7410063,KONOCTI,pge,38.932601383485405,-122.74098053352844,0.030218736343420503,True
330,115,Substation,' ',39.11038686,-122.8128382,LUCERNE,pge,39.11048704064002,-122.81284365571706,0.011149519867985316,True
331,115,Substation,' ',39.02753504,-122.6623833,REDBUD,pge,39.027411633952696,-122.66266510947312,0.027944218192425884,True
332,66,Substation,' ',39.14574049,-122.9166584,UPPER LAKE,pge,39.14608725571375,-122.91705320074546,0.051438338807039435,True
333,66,Substation,' ',40.74489222,-121.2780001,RISING RIVER,pge,40.92860888434032,-121.54329343192305,30.25605267751242,False
334,66,Substation,' ',40.31499479,-120.5403437,CRESCENT MILLS,pge,40.093925518711536,-120.91070330230104,39.919025817772635,False
335,66,Substation,' ',40.36547281,-120.4226288,CRESCENT MILLS,pge,40.093925518711536,-120.91070330230104,51.26880996877494,False
336,66,Substation,' ',40.41749316,-120.6671093,HAMILTON BRANCH,pge,40.26931804937077,-121.08804585596388,39.29549102618023,False
337,66,Substation,' ',40.15526654,-120.3519513,CRESCENT MILLS,pge,40.093925518711536,-120.91070330230104,47.99473867410393,False
338,66,Substation,' ',40.58807127,-121.0915844,CHESTER,pge,40.30286123740071,-121.22690255646653,33.717858901346034,False
339,66,Substation,' ',40.26934857,-121.0881239,HAMILTON BRANCH,pge,40.26931804937077,-121.08804585596388,0.007440560398155178,True
340,66,Substation,' ',40.29997937,-121.0016847,HAMILTON BRANCH,pge,40.26931804937077,-121.08804585596388,8.080034860160179,False
341,66,Substation,' ',34.16270281,-118.2841966,Universal,sce,34.143280476249465,-118.3563502272626,6.981877108737887,False
342,66,Substation,' ',34.27357024,-118.4587732,San Fernando,sce,34.27478288631888,-118.45894781084884,0.13579130249043633,True
343,66,Substation,' ',33.99032214,-118.3940417,Movie,sce,33.990248808649305,-118.3943112353228,0.026153510928265514,True
344,66,Substation,' ',34.30787223,-118.4505278,San Fernando,sce,34.27478288631888,-118.45894781084884,3.759798264708889,False
345,230,Substation,' ',34.04335333,-118.2461297,Wabash,sce,34.04484523957108,-118.18648075138452,5.49837150607819,False
346,66,Substation,' ',33.77047202,-118.264962,Dike,sce,33.76237900518144,-118.22216998226938,4.056659887892615,False
347,230,Substation,' ',34.17158743,-118.423154,Universal,sce,34.143280476249465,-118.3563502272626,6.905876333537999,False
348,230,Substation,' ',34.1895064,-118.5915883,Valdez,sce,34.14792376295858,-118.6317477698814,5.918639911789154,False
349,230,Substation,' ',34.17935193,-118.5438005,Valdez,sce,34.14792376295858,-118.6317477698814,8.814134809025688,False
350,66,Substation,' ',34.19901498,-118.3440788,Universal,sce,34.143280476249465,-118.3563502272626,6.2993833805622215,False
351,66,Substation,' ',34.17638134,-118.3140289,Universal,sce,34.143280476249465,-118.3563502272626,5.358227995300107,False
352,66,Substation,' ',34.12515424,-117.9249665,Dalton,sce,34.113777954796774,-117.9332777228,1.478360134214015,True
353,66,Substation,' ',34.04748128,-117.9556304,Bassett,sce,34.04749361907675,-117.95514105551148,0.045105748716466776,True
354,66,Substation,' ',34.09126536,-118.1490914,Alhambra,sce,34.09096899908039,-118.14957300279646,0.05525185916090556,True
355,66,Substation,' ',33.8349536,-118.2473837,Alon,sce,33.8348209992809,-118.24764500383525,0.028282454023897684,True
356,66,Substation,' ',34.07144828,-118.0265504,Amador,sce,34.07169126881664,-118.02699178701492,0.048814440823083054,True
357,66,Substation,' ',33.86143513,-118.3217278,La Fresa,sce,33.86854535999439,-118.33214671842512,1.245193223745728,True
358,66,Substation,' ',34.567506,-118.147688,Anaverde,sce,34.56752478148115,-118.1462323315475,0.13330372805984048,True
359,66,Substation,' ',34.10562887,-118.0384571,Anita,sce,34.10555098724205,-118.03923537457985,0.07217718835554729,True
360,66,Substation,' ',34.38186113,-118.5013428,Newhall,sce,34.37938862145633,-118.559385600556,5.333659309842093,False
361,115,Substation,' ',35.49595252,-119.0094663,KERN OIL,pge,35.44071661874439,-119.02040105128609,6.221269721874937,False
362,66,Substation,' ',34.14413076,-118.025731,Arcadia,sce,34.143984965719575,-118.02578444208424,0.016941190029536504,True
363,230,Substation,' ',33.81749482,-118.2434772,Alon,sce,33.8348209992809,-118.24764500383525,1.964673570053628,True
364,66,Substation,' ',34.19972227,-118.1706118,Arroyo,sce,34.20000192212124,-118.17270389124891,0.19490063912982436,True
365,66,Substation,' ',33.81920229,-118.1643641,Signal Hill,sce,33.811337811686506,-118.16816655498816,0.9424101137289377,True
366,66,Substation,' ',33.78133053,-118.1498197,Belmont,sce,33.78118737176825,-118.14988916312744,0.01716428228803189,True
