bus_i,kV,Type,Import,Lat,Lon,nearest_cec_name,nearest_cec_owner,nearest_cec_type,nearest_cec_lat,nearest_cec_lon,dist_km,matched
8594,66,Substation,' ',35.09949439,-118.3781208,Highwind,sce,SUBSTATION,35.09945022,-118.37811143,0.004984904873810592,True
8599,66,Substation,' ',33.79818926,-118.2578819,Station C (Wilmington),ladwp,SUBSTATION,33.7981904,-118.25786888,0.0012097494584161162,True
8600,115,Substation,' ',33.7982105,-118.2579099,Station C (Wilmington),ladwp,SUBSTATION,33.7981904,-118.25786888,0.004400259140116701,True
8603,500,Substation,' ',32.74652429,-114.4904054,North Gila,sdge,SUBSTATION ASSUMED,32.7464981,-114.4903456,0.006305462271495101,True
8604,115,Substation,' ',32.74652769,-114.490333,North Gila,sdge,SUBSTATION ASSUMED,32.7464981,-114.4903456,0.003494910216869452,True
8607,230,Substation,' ',34.03829757,-118.3707365,Station D (Fairfax),ladwp,SUBSTATION,34.03824695,-118.37074556,0.0056902583222988405,True
8608,115,Substation,' ',34.03820636,-118.3707952,Station D (Fairfax),ladwp,SUBSTATION,34.03824695,-118.37074556,0.006425900626151105,True
8609,230,Substation,' ',37.91908243,-121.6767862,Brentwood,pge,SUBSTATION,37.91905242,-121.67675008,0.004601545184977868,True
8610,66,Substation,' ',37.91909304,-121.6767672,Brentwood,pge,SUBSTATION,37.91905242,-121.67675008,0.004759852218165923,True
8615,66,Substation,' ',40.65478853,-122.3893884,Knauf,pge_assumed,SUBSTATION,40.65481914,-122.38941739,0.004191139925158426,True
8616,115,Substation,' ',40.65483902,-122.3894407,Knauf,pge_assumed,SUBSTATION,40.65481914,-122.38941739,0.0029585821694525635,True
8617,230,Substation,' ',35.00890637,-120.4531634,Mesa - (PG&E),pge,SUBSTATION,35.00885973,-120.45318625,0.00558809878197303,True
8618,115,Substation,' ',35.00881883,-120.4532025,Mesa - (PG&E),pge,SUBSTATION,35.00885973,-120.45318625,0.004782623335095896,True
8621,66,Substation,' ',33.92646362,-118.3096525,Imperial Terminal Tower,ladwp,SUBSTATION,33.92644252,-118.30962721,0.0033089769503730944,True
8622,115,Substation,' ',33.92648364,-118.3096682,Imperial Terminal Tower,ladwp,SUBSTATION,33.92644252,-118.30962721,0.005933732726943319,True
8623,230,Substation,' ',38.44917123,-120.4923149,Tiger Creek,pge,SUBSTATION,38.4491701,-120.49226391,0.00444216154053005,True
8624,66,Substation,' ',38.44916405,-120.4922447,Tiger Creek,pge,SUBSTATION,38.4491701,-120.49226391,0.0018030718420685911,True
8625,115,Substation,' ',38.44916049,-120.4922426,Tiger Creek,pge,SUBSTATION,38.4491701,-120.49226391,0.002141417976371233,True
8628,230,Substation,' ',34.28094947,-118.9029903,Moorpark,sce,SUBSTATION,34.28092277,-118.9029943,0.002991565067571145,True
8629,66,Substation,' ',34.28089975,-118.9029754,Moorpark,sce,SUBSTATION,34.28092277,-118.9029943,0.0030931482842614507,True
8632,230,Substation,' ',39.45432184,-121.5176791,Palermo,pge,SUBSTATION,39.4543379,-121.51764826,0.0031937541254280404,True
8633,115,Substation,' ',39.4543164,-121.517684,Palermo,pge,SUBSTATION,39.4543379,-121.51764826,0.0038898964886562473,True
8638,66,Substation,' ',37.9162045,-122.3022292,El Cerrito Station G,pge,SUBSTATION,37.91624728,-122.30220899,0.005076551353235476,True
8639,115,Substation,' ',37.91622278,-122.3022692,El Cerrito Station G,pge,SUBSTATION,37.91624728,-122.30220899,0.005942976891870149,True
8640,230,Substation,' ',32.81590355,-117.0885222,Elliott,sdge,SUBSTATION,32.81592857,-117.08847978,0.004842989082221387,True
8641,66,Substation,' ',32.81597238,-117.0885274,Elliott,sdge,SUBSTATION,32.81592857,-117.08847978,0.006598052871023858,True
8646,230,Substation,' ',37.58304641,-122.3187042,San Mateo - (PG&E),pge,SUBSTATION,37.58306967,-122.31865074,0.00537413114961136,True
8647,66,Substation,' ',37.58310442,-122.3186317,San Mateo - (PG&E),pge,SUBSTATION,37.58306967,-122.31865074,0.004212554975336781,True
8648,115,Substation,' ',37.58302613,-122.3187099,San Mateo - (PG&E),pge,SUBSTATION,37.58306967,-122.31865074,0.007114480036034012,True
8651,230,Substation,' ',38.65715308,-121.1324092,Lake - (SMUD),smud,SUBSTATION,38.65712261,-121.13240395,0.0034186401543239166,True
8652,115,Substation,' ',38.65711911,-121.1323839,Lake - (SMUD),smud,SUBSTATION,38.65712261,-121.13240395,0.0017839488013007428,True
8653,66,Substation,' ',37.45755591,-121.9212843,Dixon Landing - (PG&E),pge,SUBSTATION,37.45754919,-121.92126489,0.0018691228527423066,True
8654,115,Substation,' ',37.45752676,-121.9213194,Dixon Landing - (PG&E),pge,SUBSTATION,37.45754919,-121.92126489,0.005419450983545966,True
8657,230,Substation,' ',34.15782472,-118.2801985,Air Way (Glendale),ladwp,SUBSTATION,34.15778706,-118.28017913,0.004551107247933817,True
8658,66,Substation,' ',34.15776976,-118.280179,Air Way (Glendale),ladwp,SUBSTATION,34.15778706,-118.28017913,0.001923709420238408,True
8659,230,Substation,' ',38.24787405,-122.2679095,Tulucay,pge,SUBSTATION,38.24782403,-122.26793574,0.006015493730770848,True
8660,66,Substation,' ',38.24781104,-122.2679742,Tulucay,pge,SUBSTATION,38.24782403,-122.26793574,0.0036559863155909266,True
8661,66,Substation,' ',38.58951476,-121.5448685,West Sacramento,pge,SUBSTATION,38.5895099,-121.54488796,0.001775578853069971,True
8662,115,Substation,' ',38.58953223,-121.5449386,West Sacramento,pge,SUBSTATION,38.5895099,-121.54488796,0.0050533923649757105,True
8663,230,Substation,' ',34.29373966,-114.1724425,Whipple,sce,SUBSTATION ASSUMED,34.29377789,-114.17245801,0.004483410253446541,True
8664,66,Substation,' ',34.29381921,-114.1724881,Whipple,sce,SUBSTATION ASSUMED,34.29377789,-114.17245801,0.005361992868542763,True
8667,66,Substation,' ',32.7810311,-115.5778831,Dahlia,iid,SUBSTATION,32.78105363,-115.5778221,0.006228705413509115,True
8668,115,Substation,' ',32.78108706,-115.5777981,Dahlia,iid,SUBSTATION,32.78105363,-115.5778221,0.004341891014191907,True
8669,66,Substation,' ',35.59266833,-118.9590675,Vedder,pge,SUBSTATION,35.59265733,-118.9590362,0.0030831768613476915,True
8670,115,Substation,' ',35.5926818,-118.9590414,Vedder,pge,SUBSTATION,35.59265733,-118.9590362,0.0027612662648888882,True
8671,230,Substation,' ',39.33097077,-121.1914929,New Colgate,pge,SUBSTATION,39.33096262,-121.19149152,0.0009139783333693385,True
8672,66,Substation,' ',39.330918,-121.1914985,New Colgate,pge,SUBSTATION,39.33096262,-121.19149152,0.004997706391625721,True
8673,230,Substation,' ',38.1176994,-121.1605966,Lockeford,pge,SUBSTATION,38.11774302,-121.16054706,0.006504455347128549,True
8674,66,Substation,' ',38.11776038,-121.160554,Lockeford,pge,SUBSTATION,38.11774302,-121.16054706,0.0020235681032434115,True
8675,115,Substation,' ',38.11769914,-121.1605893,Lockeford,pge,SUBSTATION,38.11774302,-121.16054706,0.0061205964791476155,True
8680,230,Substation,' ',35.04377294,-118.2764293,Westwind - (SCE),sce,SUBSTATION,35.04379469,-118.27637848,0.005220488236861611,True
8681,66,Substation,' ',35.04376668,-118.2764183,Westwind - (SCE),sce,SUBSTATION,35.04379469,-118.27637848,0.004779308198234828,True
8684,230,Substation,' ',38.70751704,-121.161118,Folsom,wapa,SUBSTATION,38.70746531,-121.16113102,0.005862009798322264,True
8685,115,Substation,' ',38.70745141,-121.1610947,Folsom,wapa,SUBSTATION,38.70746531,-121.16113102,0.003510123932434152,True
8688,230,Substation,' ',34.06713747,-118.2261373,Station A (St. John),ladwp,SUBSTATION,34.06709741,-118.22610741,0.0052366528723708965,True
8689,66,Substation,' ',34.06705972,-118.2261318,Station A (St. John),ladwp,SUBSTATION,34.06709741,-118.22610741,0.00475512414372624,True
8690,66,Substation,' ',35.57824487,-119.5442403,North Generator,pge,SUBSTATION,35.57819779,-119.54424744,0.005274730366270638,True
8691,115,Substation,' ',35.57817465,-119.5442801,North Generator,pge,SUBSTATION,35.57819779,-119.54424744,0.003917247920012646,True
8692,66,Substation,' ',36.95191401,-121.7602529,Green Valley - (PG&E),pge,SUBSTATION,36.95193511,-121.7602839,0.0036184146043339647,True
8693,115,Substation,' ',36.95196933,-121.7603222,Green Valley - (PG&E),pge,SUBSTATION,36.95193511,-121.7602839,0.005105046666980265,True
8694,230,Substation,' ',38.50839452,-121.4376099,Wire-48Th,smud,SUBSTATION,38.50838973,-121.43764367,0.0029862749546474623,True
8695,66,Substation,' ',38.50837589,-121.4376332,Wire-48Th,smud,SUBSTATION,38.50838973,-121.43764367,0.0017883728997339864,True
8702,230,Substation,' ',40.80747176,-121.9358253,Round Mt.,pge,SUBSTATION,40.8077762,-121.93584909,0.033911346322100265,True
8703,500,Substation,' ',40.80750267,-121.9358596,Round Mt.,pge,SUBSTATION,40.8077762,-121.93584909,0.030428008545303177,True
8704,230,Substation,' ',38.4011652,-121.9207885,Vaca-Dixon & Gc Yard,pge,SUBSTATION,38.40116261,-121.9207726,0.001415161504662177,True
8705,66,Substation,' ',38.40115074,-121.9207975,Vaca-Dixon & Gc Yard,pge,SUBSTATION,38.40116261,-121.9207726,0.002539726265472034,True
8706,115,Substation,' ',38.40111887,-121.92076,Vaca-Dixon & Gc Yard,pge,SUBSTATION,38.40116261,-121.9207726,0.004986061618481474,True
8711,66,Substation,' ',36.42965585,-121.3324869,Soledad - (PGE GBA),pge,SUBSTATION,36.42963391,-121.33248337,0.0024599732920281827,True
8712,115,Substation,' ',36.42967611,-121.3325053,Soledad - (PGE GBA),pge,SUBSTATION,36.42963391,-121.33248337,0.005086084763859817,True
8715,66,Substation,' ',38.00283792,-122.2083731,Christie,pge,SUBSTATION,38.00285704,-122.20835479,0.002663435760376732,True
8716,115,Substation,' ',38.0028542,-122.208412,Christie,pge,SUBSTATION,38.00285704,-122.20835479,0.005022642497125652,True
8719,66,Substation,' ',35.70007801,-117.3987748,Searles,sce,SUBSTATION,35.70011846,-117.39873637,0.005680920894050974,True
8720,115,Substation,' ',35.70010308,-117.3987834,Searles,sce,SUBSTATION,35.70011846,-117.39873637,0.004578195364654034,True
8721,230,Substation,' ',37.32640152,-122.0753827,Monta Vista (Upper),pge,SUBSTATION,37.32640273,-122.07541299,0.00268166629757331,True
8722,66,Substation,' ',37.32638893,-122.0754593,Monta Vista (Upper),pge,SUBSTATION,37.32640273,-122.07541299,0.004372878657929575,True
8723,115,Substation,' ',37.32641515,-122.0753798,Monta Vista (Upper),pge,SUBSTATION,37.32640273,-122.07541299,0.003243424709943839,True
8724,230,Substation,' ',34.29329752,-114.1422911,Parker - (WAPA),wapa,SUBSTATION ASSUMED,34.29328655,-114.14224964,0.003999298601163849,True
8725,66,Substation,' ',34.29328846,-114.1422158,Parker - (WAPA),wapa,SUBSTATION ASSUMED,34.29328655,-114.14224964,0.003115967411665652,True
8726,115,Substation,' ',34.29328317,-114.1423012,Parker - (WAPA),wapa,SUBSTATION ASSUMED,34.29328655,-114.14224964,0.004751461652156328,True
8727,230,Substation,' ',32.61511768,-117.0949415,South Bay,sdge,SUBSTATION,32.61514376,-117.09491153,0.004035973953935172,True
8728,66,Substation,' ',32.61518937,-117.0948944,South Bay,sdge,SUBSTATION,32.61514376,-117.09491153,0.005319327961247499,True
8729,115,Substation,' ',32.61517797,-117.0949084,South Bay,sdge,SUBSTATION,32.61514376,-117.09491153,0.0038152579670878923,True
8730,230,Substation,' ',33.93170701,-118.4258922,Hyperion,ladwp,SUBSTATION,33.93168557,-118.42591732,0.0033248380363664004,True
8731,66,Substation,' ',33.9317079,-118.4259472,Hyperion,ladwp,SUBSTATION,33.93168557,-118.42591732,0.003710062579376253,True
8732,115,Substation,' ',33.93164154,-118.4258892,Hyperion,ladwp,SUBSTATION,33.93168557,-118.42591732,0.0055407989775352485,True
8739,230,Substation,' ',37.22439742,-121.7419328,Metcalf 1,pge,SUBSTATION,37.22438153,-121.74189781,0.0035664971705880112,True
8740,115,Substation,' ',37.22442234,-121.7419435,Metcalf 1,pge,SUBSTATION,37.22438153,-121.74189781,0.006079305391252235,True
8741,230,Substation,' ',38.935181,-121.4668864,Rio Oso,pge,SUBSTATION,38.93517384,-121.46682974,0.004964987948531143,True
8742,66,Substation,' ',38.93519013,-121.4668926,Rio Oso,pge,SUBSTATION,38.93517384,-121.46682974,0.005730795274704314,True
8743,115,Substation,' ',38.93513981,-121.4668323,Rio Oso,pge,SUBSTATION,38.93517384,-121.46682974,0.0037904362989064793,True
8744,66,Substation,' ',36.59820852,-121.8530391,Del Monte,pge,SUBSTATION,36.59823294,-121.85302316,0.0030656440739307168,True
8745,115,Substation,' ',36.59819644,-121.8530802,Del Monte,pge,SUBSTATION,36.59823294,-121.85302316,0.006511618223839052,True
8752,230,Substation,' ',33.12096162,-117.1172519,Calpeak Power Enterprise 7,sdge,SUBSTATION,33.12093686,-117.11725752,0.0028024918216167922,True
8753,66,Substation,' ',33.12091339,-117.1173133,Calpeak Power Enterprise 7,sdge,SUBSTATION,33.12093686,-117.11725752,0.005813381314802012,True
8754,500,Substation,' ',38.40522235,-121.9181383,Calpeak Power Vaca Dixon 1,pge,SUBSTATION,38.40518339,-121.91809816,0.005567869471865045,True
8755,66,Substation,' ',38.40519523,-121.9181347,Calpeak Power Vaca Dixon 1,pge,SUBSTATION,38.40518339,-121.91809816,0.0034454236775645353,True
8756,115,Substation,' ',38.40516442,-121.9180629,Calpeak Power Vaca Dixon 1,pge,SUBSTATION,38.40518339,-121.91809816,0.0037268319836243373,True
8757,230,Substation,' ',32.6782604,-116.9829554,Salt Creek - SDGE Imperial,sdge,SUBSTATION ASSUMED,32.67824322,-116.98282028,0.012789961740685267,True
8758,500,Substation,' ',32.67831021,-116.9829426,Salt Creek - SDGE Imperial,sdge,SUBSTATION ASSUMED,32.67824322,-116.98282028,0.013658495592906793,True
8759,66,Substation,' ',32.67830054,-116.9829894,Salt Creek - SDGE Imperial,sdge,SUBSTATION ASSUMED,32.67824322,-116.98282028,0.017063756550231866,True
8760,115,Substation,' ',32.67825697,-116.982985,Salt Creek - SDGE Imperial,sdge,SUBSTATION ASSUMED,32.67824322,-116.98282028,0.015492518788714014,True
8761,230,Substation,' ',34.48592872,-118.1185145,Vincent,sce,SUBSTATION,34.48596106,-118.11846856,0.005537200912919946,True
8762,500,Substation,' ',34.48598213,-118.118475,Vincent,sce,SUBSTATION,34.48596106,-118.11846856,0.002416085840659865,True
8763,66,Substation,' ',40.65224465,-122.3341835,Cascade,pge,SUBSTATION,40.65219256,-122.33418755,0.005802211845228441,True
8764,115,Substation,' ',40.65224065,-122.3342342,Cascade,pge,SUBSTATION,40.65219256,-122.33418755,0.0066394310307157966,True
8765,66,Substation,' ',36.88672556,-120.6549209,Oro Loma,pge,SUBSTATION,36.88674558,-120.65490319,0.0027269841775175866,True
8766,115,Substation,' ',36.88678244,-120.6549626,Oro Loma,pge,SUBSTATION,36.88674558,-120.65490319,0.006687034775435172,True
8767,66,Substation,' ',33.61126719,-114.6805,Blythe Walc,sce_assumed,SUBSTATION,33.61125337,-114.68046584,0.003516873914817032,True
8768,115,Substation,' ',33.61123182,-114.6804928,Blythe Walc,sce_assumed,SUBSTATION,33.61125337,-114.68046584,0.0034605087360240626,True
8769,66,Substation,' ',37.33627258,-118.4808665,Control,sce,SUBSTATION,37.33631483,-118.48087292,0.004732148502371773,True
8770,115,Substation,' ',37.33631044,-118.4808509,Control,sce,SUBSTATION,37.33631483,-118.48087292,0.002007052886808923,True
8771,66,Substation,' ',40.94012133,-122.4309918,Dog Creek,pacificorp,SUBSTATION,40.94012782,-122.43099432,0.0007520573588632492,True
8772,115,Substation,' ',40.94011893,-122.4310412,Dog Creek,pacificorp,SUBSTATION,40.94012782,-122.43099432,0.004059918639172429,True
8773,66,Substation,' ',33.77298576,-118.2399988,Station 119,ladwp,SUBSTATION,33.77294526,-118.23998979,0.004579750554309035,True
8774,115,Substation,' ',33.77298297,-118.2400074,Station 119,ladwp,SUBSTATION,33.77294526,-118.23998979,0.004497999965621068,True
8775,230,Substation,' ',38.58812471,-121.4742515,North City,smud,SUBSTATION,38.58811994,-121.47426234,0.0010812015553843671,True
8776,66,Substation,' ',38.58809802,-121.4742531,North City,smud,SUBSTATION,38.58811994,-121.47426234,0.0025662915047612424,True
8777,115,Substation,' ',38.58810274,-121.4743057,North City,smud,SUBSTATION,38.58811994,-121.47426234,0.004226183622156514,True
8778,230,Substation,' ',37.49291926,-122.1379289,Ravenswood,pge,SUBSTATION,37.49296318,-122.13793301,0.004897124121292007,True
8779,115,Substation,' ',37.49299496,-122.1379112,Ravenswood,pge,SUBSTATION,37.49296318,-122.13793301,0.004023689123578923,True
8780,230,Substation,' ',37.69333978,-121.6950855,Lawrence Livermore,wapa,SUBSTATION,37.69332045,-121.69507411,0.0023715568558260332,True
8781,115,Substation,' ',37.69328365,-121.6950968,Lawrence Livermore,wapa,SUBSTATION,37.69332045,-121.69507411,0.004553026268498822,True
8782,230,Substation,' ',34.10944715,-118.2544033,Station G (Atwater),ladwp,SUBSTATION,34.10941325,-118.25441763,0.003993714135585781,True
8783,66,Substation,' ',34.10942599,-118.2544145,Station G (Atwater),ladwp,SUBSTATION,34.10941325,-118.25441763,0.0014456353204432956,True
8788,230,Substation,' ',37.51696477,-121.2311782,Westley - (Other),pge,SUBSTATION,37.51693802,-121.23112332,0.0056811428203496364,True
8789,115,Substation,' ',37.51692296,-121.2311406,Westley - (Other),pge,SUBSTATION,37.51693802,-121.23112332,0.0022642821508664546,True
8790,230,Substation,' ',33.1414468,-117.2388142,Shadowridge,sdge,SUBSTATION,33.1414813,-117.2387575,0.00652577103494389,True
8791,66,Substation,' ',33.14148562,-117.2388064,Shadowridge,sdge,SUBSTATION,33.1414813,-117.2387575,0.004578158063864306,True
8792,230,Substation,' ',34.1513409,-118.0878857,Goodrich,sce,SUBSTATION,34.15135145,-118.08790942,0.00247799155135686,True
8793,66,Substation,' ',34.15138288,-118.0878953,Goodrich,sce,SUBSTATION,34.15135145,-118.08790942,0.003728574476627496,True
8796,230,Substation,' ',37.66795895,-120.9171077,Parker - (Other),pge_assumed,SUBSTATION,37.66791063,-120.91706377,0.006619617341930006,True
8797,66,Substation,' ',37.66792123,-120.9170827,Parker - (Other),pge_assumed,SUBSTATION,37.66791063,-120.91706377,0.002040935822834237,True
8798,115,Substation,' ',37.66790077,-120.917063,Parker - (Other),pge_assumed,SUBSTATION,37.66791063,-120.91706377,0.0010984747366879863,True
8805,230,Substation,' ',34.10514835,-117.9808049,Rio Hondo,sce,SUBSTATION,34.1051297,-117.98078743,0.0026244557010716187,True
8806,500,Substation,' ',34.10512387,-117.9808133,Rio Hondo,sce,SUBSTATION,34.1051297,-117.98078743,0.0024685073086139885,True
8807,66,Substation,' ',34.10508699,-117.9808239,Rio Hondo,sce,SUBSTATION,34.1051297,-117.98078743,0.005816286965924197,True
8808,230,Substation,' ',32.76607333,-117.1923717,Old Town,sdge,SUBSTATION,32.76607024,-117.19237208,0.0003454245654168263,True
8809,66,Substation,' ',32.76608849,-117.1924158,Old Town,sdge,SUBSTATION,32.76607024,-117.19237208,0.004563903359991432,True
8810,115,Substation,' ',32.76609084,-117.1923431,Old Town,sdge,SUBSTATION,32.76607024,-117.19237208,0.0035481528475493898,True
8813,66,Substation,' ',37.4019383,-121.9665303,Northern Receiving Station,svp,SUBSTATION,37.40195988,-121.96649495,0.0039380674649854945,True
8814,115,Substation,' ',37.40201017,-121.9664657,Northern Receiving Station,svp,SUBSTATION,37.40195988,-121.96649495,0.006160034710973502,True
8823,66,Substation,' ',33.40941449,-117.5906247,San Mateo - (SDG&E),sdge,SUBSTATION,33.40945562,-117.59059984,0.005122605648614388,True
8824,115,Substation,' ',33.40950895,-117.5906592,San Mateo - (SDG&E),sdge,SUBSTATION,33.40945562,-117.59059984,0.00809465952498563,True
8829,66,Substation,' ',37.9198224,-121.2403159,Weber,pge,SUBSTATION,37.91984596,-121.24026094,0.0054868229870869535,True
