util_name,util_norm,util_lat,util_lon,basin_name,basin_norm,basin_lat,basin_lon,dist_km,name_match
Deluz P.T.,deluz,33.49973013826498,-117.18461438567844,Stent,stent,33.51782986058958,-117.1590691642824,3.1080413737761905,False
Skyborne P.T.,skyborne,33.9634093828063,-116.56609080208187,Devers,devers,33.93691611909812,-116.57732694133402,3.122909881841137,False
Globemaster P.T.,globemaster,33.88042232907234,-117.26437367076043,Tanker,tanker,33.90877225981747,-117.25977782125592,3.180780735750912,False
Oak Springs P.T.,oak springs,34.37919488822352,-117.59976798697936,Wrightwood,wrightwood,34.3585293845645,-117.62415068124056,3.2075792054888987,False
Alpine P.T.,alpine,34.238664178957094,-117.23632790733168,Burnt Mill,burnt mill,34.23438741025922,-117.20142413397105,3.2436597434916288,False
Ritter Ranch,ritter ranch,34.579690275477724,-118.20346616201272,Ritter Ranch,ritter ranch,34.557645375155964,-118.18024980001832,3.2446330253903803,True
La Cumbre P.T.,la cumbre,34.42221189564841,-119.75525555461176,Playa,playa,34.40415649618411,-119.7265494587461,3.3113639091163733,False
Ashley P.T.,ashley,34.44049966667659,-119.65588938914516,Santa Barbara,santa barbara,34.42331477437763,-119.68559873049526,3.3280135834838784,False
Via Huerto P.T.,via huerto,34.42852551056769,-119.78481610250216,San Marcos,san marcos,34.451967855248554,-119.761398169901,3.3773643257097343,False
Barwick P.T.,barwick,34.421217966055394,-119.80133317026456,Vegas,vegas,34.449186088029535,-119.8158694397222,3.383602494561256,False
North Bay P.T.,north bay,34.2667598256054,-117.18447565362496,Arrowhead,arrowhead,34.28346401021299,-117.2162660014276,3.461590316765775,False
Tatanka P.T.,tatanka,34.43997563487477,-119.61407210203724,Ortega,ortega,34.41838335158604,-119.5867361864632,3.4713665919202237,False
Fighter P.T.,fighter,33.818226965303246,-117.51824665701758,Chase,chase,33.84505855768209,-117.53779572194648,3.487407227857938,False
Regatta P.T.,regatta,37.23671983458462,-119.2324602993806,Line Creek,line creek,37.24547409061788,-119.19430907663948,3.5147055071541677,False
Falls P.T.,falls,37.61929260719179,-119.0183354078835,Minaret,minaret,37.65152882019186,-119.0106681455146,3.6475328973126064,False
Brookings P.T.,brookings,34.233039630292566,-117.12977060041212,Running Springs,running springs,34.20804986223215,-117.10399986283076,3.6518248136903244,False
Cedar Pines P.T.,cedar pines,34.2494706856681,-117.32530879218336,Huston,huston,34.24286194871865,-117.28548225446524,3.733756444874447,False
Panchito P.T.,panchito,34.112904813268074,-119.05964252588136,Missile,missile,34.128749021591666,-119.09568345686482,3.7564613436296606,False
Dysart P.T.,dysart,33.896619249714675,-116.90972073182132,Foil,foil,33.92672298578089,-116.92874855600728,3.7799665339041573,False
Mailbox P.T.,mailbox,33.88011762253112,-117.2930379258054,Cajalco,cajalco,33.85892500432705,-117.32634444549969,3.87416494789612,False
Las Lomas,las lomas,33.71867641955388,-117.7391784103374,Irvine,irvine,33.683038921397305,-117.7421916742602,3.972501094926933,False
Weesha P.T.,weesha,34.17485310005095,-116.94889555669124,Converse Flats,converse flats,34.19572310285092,-116.9123755879308,4.082860233222316,False
Parker Strip,parker strip,34.228937448042785,-114.19485474762315,Big Bend Bia,big bend bia,34.260662460431554,-114.16812998328751,4.298691709500349,False
Moab P.T.,moab,34.15216273942732,-117.70376703395036,Live Oak,live oak,34.12116598381864,-117.73189499282816,4.310620800850786,False
Hook Creek P.T.,hook creek,34.25141917140717,-117.1592067069181,Burnt Mill,burnt mill,34.23438741025922,-117.20142413397105,4.318103501197831,False
Job P.T.,job,34.26024138107216,-117.32859690519936,Huston,huston,34.24286194871865,-117.28548225446524,4.408810804248429,False
Calamar P.T.,calamar,33.47177544989847,-117.16950200366703,Moraga,moraga,33.50377500077366,-117.1404166593142,4.464980868255703,False
Oak Knoll P.T.,oak knoll,34.240001458171314,-117.07325319013972,Running Springs,running springs,34.20804986223215,-117.10399986283076,4.5402666394482205,False
Carancho P.T.,carancho,33.51114201825317,-117.22239713861714,Murrietta 2,murrietta 2,33.53991266452434,-117.18760727992834,4.542524842282802,False
Montecito,montecito,34.4318675315151,-119.63477064000334,Ortega,ortega,34.41838335158604,-119.5867361864632,4.653907802596907,False
Tahquitz P.T.,tahquitz,33.706694509279565,-116.73267963167255,Idyllwild,idyllwild,33.74644554891553,-116.71547802887008,4.697668578621678,False
Hession P.T.,hession,37.173693605683454,-118.28855548537793,Big Pine,big pine,37.14207156125533,-118.324160611502,4.724373564065515,False
Cascade P.T.,cascade,33.551587377901555,-117.28933408908274,Tenaja,tenaja,33.58419179994482,-117.25544839682352,4.795895212482503,False
Canadian P.T.,canadian,34.26243754845793,-117.16122250893385,Burnt Mill,burnt mill,34.23438741025922,-117.20142413397105,4.8355111103210096,False
Retreat P.T.,retreat,33.80542627194658,-117.5087296597496,Chase,chase,33.84505855768209,-117.53779572194648,5.160406437370287,False
Alola,alola,33.96941961867055,-116.88125278288295,Banning,banning,33.92233057378444,-116.87279168780988,5.293912045676798,False
Pheasant P.T.,pheasant,33.96779900311329,-116.89759266587669,Foil,foil,33.92672298578089,-116.92874855600728,5.396363607723636,False
Yankee P.T.,yankee,35.62331865392004,-118.4183870538017,Isabella,isabella,35.63265859109544,-118.47825601355224,5.509784325135801,False
Loucks P.T.,loucks,34.52349201299314,-118.25905079195915,Acton,acton,34.51022848069969,-118.19934371059604,5.665693944563962,False
Eagle Crest P.T.,eagle crest,33.72498088808595,-117.26877509370809,Canyon Lake,canyon lake,33.67305215409654,-117.2604927278897,5.824825160688025,False
Black Meadows,black meadows,34.3487917918322,-114.19596505767748,Havasu,havasu,34.354615994669736,-114.26129912244272,6.032618562155359,False
Sophie P.T.,sophie,33.72370748245825,-117.2959148993144,Elsinore,elsinore,33.67438333660014,-117.32618055901024,6.157930107563282,False
Masonry P.T.,masonry,34.61494028730975,-117.16920418221694,Southcap,southcap,34.621299999526855,-117.10218055597612,6.173872988782184,False
Painted Cave P.T.,painted cave,34.504194014772914,-119.79124193051912,San Marcos,san marcos,34.451967855248554,-119.761398169901,6.419333215286467,False
Blue Ridge P.T.,blue ridge,34.37737571780408,-117.69271041942166,Wrightwood,wrightwood,34.3585293845645,-117.62415068124056,6.632430608535054,False
Mt. Wilson P.T.,mt wilson,34.22481982764218,-118.06558094047053,Eaton,eaton,34.16225828799414,-118.0857224862174,7.198959445523749,False
Camp Angelus P.T.,camp angelus,34.14634669428895,-116.97974167739488,Santa Ana 1,santa ana 1,34.14563804353655,-117.05910549853571,7.303962815231276,False
Observatory P.T.,observatory,34.22516158234983,-118.060636636566,Eaton,eaton,34.16225828799414,-118.0857224862174,7.365242436018418,False
Scout P.T.,scout,34.31103076158852,-116.91893140838816,Permanente,permanente,34.354559044301595,-116.85430032125076,7.65805411828114,False
Ridgeview P.T.,ridgeview,33.84523899603052,-116.99926100485908,San Jacinto,san jacinto,33.78334936476247,-116.95938318697104,7.805912586639202,False
Kagle Canyon P.T.,kagle canyon,34.297525037903924,-118.37638350268448,San Fernando,san fernando,34.2735702360914,-118.45877318477866,8.02443694417301,False
Red Box P.T.,red box,34.260373738057446,-118.1003640930633,Jet,jet,34.213509457446406,-118.16796785970595,8.110272105063883,False
Gunsite P.T.,gunsite,34.032046956248955,-116.85622670508616,Forest Home,forest home,34.08755227234807,-116.92058464555652,8.558110684788648,False
Native P.T.,native,34.59316650007429,-117.1942017211258,Rancho,rancho,34.517579169105915,-117.21568218276178,8.632057547924884,False
Lacresta P.T.,lacresta,33.512996202449685,-117.29600716876844,Tenaja,tenaja,33.58419179994482,-117.25544839682352,8.7635529332179,False
Styx P.T.,styx,34.59965106449961,-117.20522467565172,Rancho,rancho,34.517579169105915,-117.21568218276178,9.1760858120074,False
Penitentiary P.T.,penitentiary,33.56645973758409,-114.91585616302976,Colorado River,colorado river,33.578980113208246,-114.81592767827811,9.362058099878704,False
Banducci,banducci,35.09970798299895,-118.59934938676032,Cummings,cummings,35.109663622213645,-118.4946673209988,9.58693744024373,False
Escondido P.T.,escondido,34.489360609943034,-118.32216227118028,Solemint,solemint,34.45187222171963,-118.42258888624376,10.105972942435551,False
Blue Cut P.T.,blue cut,34.30773098427744,-117.46851743847311,Lugo,lugo,34.36662838993692,-117.36863049687834,11.269612343452174,False
Escala P.T.,escala,33.505778122375155,-117.33327331429768,Tenaja,tenaja,33.58419179994482,-117.25544839682352,11.315665436098916,False
Mcclenny P.T.,mcclenny,35.82175814352335,-118.63717515972311,Greenhorn,greenhorn,35.73837172200016,-118.55640213021135,11.792576982397955,False
Mockingbird P.T.,mockingbird,34.042945401159564,-116.58407635527507,Devers,devers,33.93691611909812,-116.57732694133402,11.806328303101525,False
Ice House P.T.,ice house,34.2505413049094,-117.63667425109055,Wrightwood,wrightwood,34.3585293845645,-117.62415068124056,12.062700763862788,False
Dinkey Creek P.T.,dinkey creek,37.06493512397656,-119.1661012488832,Eastwood,eastwood,37.1480000005802,-119.25661666578311,12.23690081474049,False
Mescalero P.T.,mescalero,34.047846982172274,-116.580192907024,Devers,devers,33.93691611909812,-116.57732694133402,12.337778754126731,False
Sugarloaf P.T.,sugarloaf,35.84119712706771,-118.61610103815796,Greenhorn,greenhorn,35.73837172200016,-118.55640213021135,12.638185248676427,False
Bessemer P.T.,bessemer,34.40840314814915,-116.72150157839668,Cottonwood,cottonwood,34.37255365210343,-116.86126417449384,13.429711040316851,False
Morongo P.T.,morongo,34.06381471246918,-116.56047071375936,Yucca,yucca,34.11085054359461,-116.4234220416318,13.661584657617002,False
Galileo P.T.,galileo,35.218163138249764,-117.7650016012762,Peerless,peerless,35.09741483384687,-117.80032029105186,13.805173905808406,False
Homewood P.T.,homewood,35.890093300896446,-117.33084440229511,Trona,trona,35.76488065091537,-117.37544565456528,14.492027739905074,False
Primm,primm,35.6409529977446,-115.3492069963033,Ivanpah,ivanpah,35.54441313738721,-115.4689267654668,15.245295084227857,False
Aha P.T.,aha,33.86588835692363,-114.5337720046856,North Intake,north intake,33.72935002041,-114.51717681752872,15.259615382481362,False
Fish Valley,fish valley,37.490690346339534,-117.8850037564599,Deep Springs,deep springs,37.37438227055606,-117.97960419697826,15.395770545641621,False
Drinkwater P.T. Pb,drinkwater p t pb,34.58798716399067,-118.45490725587705,Solemint,solemint,34.45187222171963,-118.42258888624376,15.422190973312205,False
Bigfoot P.T.,bigfoot,36.60088395546939,-118.73856106944936,Kaweah 3,kaweah 3,36.48606943747899,-118.83564111858118,15.433891419219439,False
Domeland P.T.,domeland,35.791809933097475,-117.851531062441,Inyokern Town,inyokern town,35.64848234029615,-117.81659454290404,16.246383890072188,False
Noble P.T.,noble,35.04832727311128,-116.89077649597506,Yermo,yermo,34.903017197373174,-116.8293582769389,17.099343858807583,False
Bird Springs P.T.,bird springs,35.54790360144478,-118.14249646180583,Weldon,weldon,35.66663278424176,-118.26282149944554,17.106257096989037,False
Peacor P.T.,peacor,34.36998061567038,-116.61118026429408,Goldhill,goldhill,34.30376559549168,-116.82015771530848,20.551937781327627,False
Keeler P.T.,keeler,36.48718534720168,-117.87785814921892,Lone Pine,lone pine,36.60071079093501,-118.07250087592718,21.48723997004497,False
Johnsondale P.T.,johnsondale,35.97431674452949,-118.53925845730728,Kern River 3,kern river 3,35.776202785355125,-118.43624680445512,23.904667192934948,False
Stewval P.T.,stewval,36.18544769220795,-116.12705299749538,Junction,junction,36.3053722075752,-116.41459568073908,29.030141908397724,False
Lathrop Wells P.T.,lathrop wells,35.809858164599184,-115.64885522572864,Ivanpah,ivanpah,35.54441313738721,-115.4689267654668,33.694697901860266,False
Brown P.T.,brown,35.9797923321422,-116.2630220375144,Junction,junction,36.3053722075752,-116.41459568073908,38.67678283413294,False
Badwater P.T.,badwater,36.455969002788585,-116.8452024905156,Junction,junction,36.3053722075752,-116.41459568073908,42.02893157002162,False
Hot Water P.T.,hot water,35.8799801049664,-116.23687440752092,Junction,junction,36.3053722075752,-116.41459568073908,49.92418532364209,False
Grimshaw P.T.,grimshaw,35.84798971593569,-116.22601109207082,Junction,junction,36.3053722075752,-116.41459568073908,53.60819923932283,False
China Ranch P.T.,china ranch,35.82827691887815,-116.18903964111246,Junction,junction,36.3053722075752,-116.41459568073908,56.792357072661964,False
Pahrump P.T.,pahrump,35.978368346524945,-115.86373004552873,Ivanpah,ivanpah,35.54441313738721,-115.4689267654668,59.97832460641889,False
Grapevine P.T.,grapevine,37.05920306834882,-117.28631243290252,Deep Springs,deep springs,37.37438227055606,-117.97960419697826,70.69008186185313,False
Emigrant P.T.,emigrant,36.60388225402959,-117.14340065601516,Junction,junction,36.3053722075752,-116.41459568073908,73.14671131059535,False
